NAME	TEAM	ML	A/H	LINE	SZN AVG	W-L Splits	A-H Splits	% OVER	L15 OVER	L5 OVER	LAST 10 GAMES	LYR OVER	FD	DK	Best	Implied
Jt Compher	DET	-148	A	pts	0.5	0.63	'56%' - 44%	'48%' - 53%	51%	0,0,0,2,0,1,0,1,1,1	42%	-115	-115
Kirill Kaprizov	MIN	'195	A	ast	0.5	0.66	62% - '41%'	'53%' - 50%	52%	0,0,0,0,0,1,1,1,3,1	40%	-105	-125
Kirill Kaprizov	MIN	'195	A	pts	1.5	1.2	48% - '15%'	'33%' - 31%	32%	1,3,0,0,0,3,1,2,6,1	26%	'+170	-220
Kirill Kaprizov	MIN	'195	A	sog	3.5	3.52	48% - '41%'	'43%' - 46%	45%	1,5,3,4,6,4,3,3,7,4	50%	-110	-120
Lawson Crouse	ARI	'124	H	ast	0.5	0.21	24% - '16%'	16% - '23%'	19%	0,0,1,0,0,0,1,0,1,0	21%	'+220	-298
Lawson Crouse	ARI	'124	H	pts	0.5	0.53	48% - '43%'	47% - '43%'	45%	0,0,1,0,0,0,1,0,1,1	44%	'+110	-140
Lawson Crouse	ARI	'124	H	sog	2.5	2.27	32% - '46%'	41% - '40%'	40%	1,2,2,4,1,2,3,1,3,6	29%	'+140	-180
Logan Cooley	ARI	'124	H	ast	0.5	0.3	44% - '13%'	25% - '26%'	25%	0,0,0,0,0,0,0,0,0,0	0%	'+220	-298
Logan Cooley	ARI	'124	H	pts	0.5	0.46	56% - '32%'	50% - '32%'	41%	0,0,1,0,1,0,0,0,0,1	0%	'+130	-166
Logan Cooley	ARI	'124	H	sog	1.5	1.68	52% - '45%'	44% - '52%'	48%	0,4,1,1,3,3,2,2,3,3	0%	-145	'+114
Logan Stankoven	DAL	-310	A	ast	0.5	0.5	'25%' - 50%	'33%' - 33%	33%	2,0,0,0,1,0	0%	'+220	-298
Logan Stankoven	DAL	-310	A	pts	0.5	1.33	'50%' - 100%	'67%' - 67%	67%	4,0,1,1,2,0	0%	'+100	-130
Logan Stankoven	DAL	-310	A	sog	2.5	3.17	'100%' - 0%	'67%' - 67%	67%	4,3,6,1,2,3	0%	-110	-120
Lucas Raymond	DET	-148	A	ast	0.5	0.55	'58%' - 14%	'34%' - 39%	37%	0,0,0,2,0,2,0,1,1,0	25%	'+175	-230
Lucas Raymond	DET	-148	A	pts	0.5	0.82	'79%' - 24%	'41%' - 64%	53%	0,0,0,3,0,2,0,2,2,0	43%	-115	-115
Lucas Raymond	DET	-148	A	sog	1.5	1.81	'67%' - 34%	'41%' - 61%	52%	0,1,0,3,5,1,2,4,1,1	53%	-195	'+150
Marco Rossi	MIN	'195	A	ast	0.5	0.25	23% - '24%'	'19%' - 29%	24%	0,0,0,0,0,0,0,0,0,1	5%	'+270	-375
Marco Rossi	MIN	'195	A	pts	0.5	0.52	50% - '36%'	'41%' - 45%	43%	0,0,0,0,0,0,0,2,1,1	5%	'+135	-175
Marco Rossi	MIN	'195	A	sog	1.5	2.05	70% - '55%'	'56%' - 68%	62%	3,4,3,6,2,3,0,5,2,2	16%	-150	'+120
Mason Marchment	DAL	-310	A	ast	0.5	0.44	'41%' - 27%	'25%' - 45%	35%	0,0,0,0,0,0,0,0,0,1	18%	'+210	-280
Mason Marchment	DAL	-310	A	pts	0.5	0.73	'57%' - 38%	'47%' - 52%	49%	0,0,0,0,0,0,0,0,0,2	33%	'+114	-145
Mason Mctavish	ANA	'250	H	ast	0.5	0.44	55% - '19%'	25% - '39%'	33%	1,0,1,0,0,3,0,0,0,1	26%	'+195	-260
Mason Mctavish	ANA	'250	H	pts	0.5	0.77	80% - '38%'	46% - '61%'	54%	1,0,1,0,2,3,0,2,0,1	39%	'+110	-140
Mason Mctavish	ANA	'250	H	sog	1.5	2.25	75% - '69%'	71% - '71%'	71%	1,1,5,5,3,2,1,2,0,3	67%	-190	'+145
Matias Maccelli	ARI	'124	H	ast	0.5	0.52	52% - '39%'	47% - '42%'	44%	0,0,1,2,1,1,0,0,0,2	49%	'+110	-140
Matias Maccelli	ARI	'124	H	pts	0.5	0.7	68% - '55%'	59% - '61%'	60%	0,0,1,3,1,1,1,1,0,2	59%	-145	'+114
Mats Zuccarello	MIN	'195	A	ast	0.5	0.79	68% - '46%'	'55%' - 58%	57%	3,0,0,0,4,0,1,3,0,0	52%	'+105	-135
Mats Zuccarello	MIN	'195	A	pts	0.5	1.0	76% - '54%'	'62%' - 67%	64%	3,0,0,0,4,1,1,4,0,0	66%	-160	'+124
Mats Zuccarello	MIN	'195	A	sog	1.5	2.49	72% - '64%'	'72%' - 62%	68%	4,4,1,2,3,2,3,1,1,5	69%	-190	'+145
Matt Duchene	DAL	-310	A	ast	0.5	0.53	'42%' - 46%	'34%' - 53%	44%	0,0,0,0,0,0,0,0,2,0	34%	'+160	-210
Matt Duchene	DAL	-310	A	pts	0.5	0.9	'68%' - 50%	'53%' - 70%	61%	0,0,0,0,1,0,0,0,3,2	51%	-125	-105
Matt Duchene	DAL	-310	A	sog	2.5	2.11	'42%' - 29%	'31%' - 43%	37%	1,4,2,4,1,1,1,2,3,3	34%	'+114	-145
matt boldy	MIN	'195	A	ast	0.5	0.46	50% - '21%'	'39%' - 32%	36%	0,2,0,0,0,0,0,0,3,0	35%	'+124	-160
matt boldy	MIN	'195	A	pts	0.5	0.88	79% - '36%'	'57%' - 57%	57%	0,2,0,0,0,1,2,0,4,0	50%	-195	'+150
matt boldy	MIN	'195	A	sog	3.5	2.98	25% - '46%'	'39%' - 32%	36%	2,1,3,2,4,3,7,3,5,3	40%	'+130	-166
Matty Beniers	SEA	'105	H	ast	0.5	0.32	30% - '20%'	38% - '11%'	25%	1,1,0,0,0,1,0,0,2,0	35%	'+185	-245
Matty Beniers	SEA	'105	H	pts	0.5	0.46	44% - '20%'	48% - '14%'	32%	1,1,0,0,0,1,0,0,3,1	46%	'+110	-140
Matty Beniers	SEA	'105	H	sog	1.5	1.74	59% - '50%'	55% - '54%'	54%	0,4,0,2,1,3,3,1,1,3	57%	-140	'+110
Mikko Rantanen	COL	-238	H	ast	0.5	0.81	'59%' - 52%	52% - '61%'	56%	4,1,1,1,1,1,1,1,0,1	47%	-130	'+100
Mikko Rantanen	COL	-238	H	pts	1.5	1.3	'51%' - 16%	30% - '45%'	38%	4,1,1,1,2,2,1,1,0,1	42%	'+150	-195
Mikko Rantanen	COL	-238	H	sog	3.5	3.33	'51%' - 40%	45% - '48%'	47%	9,4,1,1,2,3,1,2,4,4	44%	'+135	-175
Miro Heiskanen	DAL	-310	A	ast	0.5	0.66	'50%' - 38%	'42%' - 48%	45%	4,1,0,0,0,2,1,0,1,0	50%	'+105	-135
Miro Heiskanen	DAL	-310	A	pts	0.5	0.79	'59%' - 43%	'50%' - 56%	53%	4,1,0,0,0,2,1,1,1,1	57%	-140	'+110
Miro Heiskanen	DAL	-310	A	sog	2.5	2.26	'41%' - 48%	'42%' - 44%	43%	3,0,2,3,3,0,0,5,4,3	45%	-110	-120
Moritz Seider	DET	-148	A	ast	0.5	0.4	'39%' - 17%	'31%' - 27%	29%	0,0,0,1,0,1,0,0,2,0	31%	'+190	-250
Moritz Seider	DET	-148	A	pts	0.5	0.52	'55%' - 21%	'45%' - 33%	39%	0,0,0,1,0,1,0,1,2,0	34%	'+145	-190
Nathan Mackinnon	COL	-238	H	ast	0.5	1.08	'85%' - 52%	52% - '94%'	72%	3,2,0,1,1,3,0,1,1,2	63%	-190	'+145
Nathan Mackinnon	COL	-238	H	pts	1.5	1.7	'69%' - 28%	36% - '71%'	53%	4,4,1,2,2,3,1,1,2,2	52%	-115	-115
Nathan Mackinnon	COL	-238	H	sog	4.5	4.86	'44%' - 44%	42% - '45%'	44%	8,6,4,4,6,2,11,10,9,5	60%	-120	-110
Nick Schmaltz	ARI	'124	H	ast	0.5	0.37	43% - '30%'	48% - '21%'	35%	1,0,1,1,0,1,0,0,1,0	44%	'+105	-135
Nick Schmaltz	ARI	'124	H	pts	0.5	0.67	65% - '43%'	55% - '48%'	52%	1,0,2,2,0,1,2,0,1,0	59%	-166	'+130
Nick Schmaltz	ARI	'124	H	sog	2.5	2.08	48% - '32%'	42% - '34%'	38%	2,1,2,4,1,4,5,0,0,1	29%	'+130	-166
Oliver Bjorkstrand	SEA	'105	H	ast	0.5	0.47	50% - '24%'	47% - '23%'	35%	1,0,0,0,0,0,0,0,1,0	31%	'+170	-220
Oliver Bjorkstrand	SEA	'105	H	pts	0.5	0.73	71% - '32%'	56% - '43%'	50%	1,1,0,1,1,0,0,0,1,0	48%	-110	-120
Oliver Bjorkstrand	SEA	'105	H	sog	2.5	2.44	32% - '44%'	41% - '37%'	39%	2,1,2,2,7,1,1,1,0,3	49%	'+120	-150
Patrick Kane	DET	-148	A	ast	0.5	0.58	'73%' - 25%	'50%' - 47%	48%	0,0,0,2,1,1,0,1,1,1	0%	'+100	-130
Patrick Kane	DET	-148	A	pts	0.5	1.0	'80%' - 50%	'62%' - 67%	65%	0,0,1,2,2,2,1,1,2,1	0%	-210	'+160
Patrick Kane	DET	-148	A	sog	2.5	2.94	'67%' - 56%	'62%' - 60%	61%	2,2,2,1,4,3,3,3,1,2	0%	-166	'+130
Pavel Mintyukov	ANA	'250	H	ast	0.5	0.41	53% - '22%'	35% - '32%'	33%	0,0,0,1,0,0,3,0,0,0	0%	'+195	-260
Pavel Mintyukov	ANA	'250	H	pts	0.5	0.47	68% - '22%'	43% - '36%'	39%	0,0,0,1,0,0,3,0,0,1	0%	'+160	-210
Roope Hintz	DAL	-310	A	ast	0.5	0.44	'51%' - 12%	'39%' - 31%	35%	0,0,1,0,0,0,0,0,1,0	38%	'+170	-220
Roope Hintz	DAL	-310	A	pts	0.5	0.84	'81%' - 16%	'52%' - 59%	55%	1,0,2,0,0,0,0,0,1,0	64%	-140	'+110
Roope Hintz	DAL	-310	A	sog	2.5	2.18	'51%' - 20%	'36%' - 41%	39%	2,2,6,0,2,0,0,4,2,0	48%	'+100	-130
Ross Colton	COL	-238	H	ast	0.5	0.32	'35%' - 16%	28% - '27%'	27%	1,1,0,0,0,0,0,0,0,1	20%	'+290	-410
Ross Colton	COL	-238	H	pts	0.5	0.53	'57%' - 20%	44% - '40%'	42%	1,1,0,1,0,0,0,0,1,1	32%	'+140	-180
Ross Colton	COL	-238	H	sog	1.5	1.9	'62%' - 60%	66% - '57%'	61%	2,3,3,3,1,2,1,0,4,2	57%	-180	'+140
Ryan Hartman	MIN	'195	A	ast	0.5	0.34	35% - '22%'	'30%' - 25%	28%	2,0,0,1,2,1,1,0,1,0	37%	'+230	-315
Ryan Hartman	MIN	'195	A	pts	0.5	0.6	50% - '41%'	'57%' - 32%	45%	2,0,0,1,2,1,1,0,1,0	48%	'+114	-145
Ryan Hartman	MIN	'195	A	sog	1.5	2.14	58% - '66%'	'67%' - 57%	62%	1,0,1,3,0,2,1,3,0,3	75%	-195	'+150
Ryan Strome	ANA	'250	H	ast	0.5	0.41	45% - '22%'	33% - '28%'	31%	0,0,0,2,0,1,0,0,1,2	27%	'+145	-190
Ryan Strome	ANA	'250	H	pts	0.5	0.58	64% - '30%'	50% - '34%'	42%	1,0,0,2,0,1,0,0,2,2	37%	-105	-125
Sean Durzi	ARI	'124	H	ast	0.5	0.42	59% - '17%'	33% - '33%'	33%	0,0,1,1,0,0,0,1,1,0	33%	'+130	-166
Sean Durzi	ARI	'124	H	pts	0.5	0.56	64% - '23%'	40% - '37%'	39%	0,0,1,1,0,0,0,1,1,0	40%	'+100	-130
Sean Durzi	ARI	'124	H	sog	1.5	1.79	55% - '66%'	50% - '74%'	61%	0,2,5,1,1,2,2,2,0,2	39%	-180	'+140
Shayne Gostisbehere	DET	-148	A	ast	0.5	0.51	'42%' - 36%	'48%' - 31%	39%	1,0,1,0,1,1,1,0,1,0	28%	'+154	-200
Shayne Gostisbehere	DET	-148	A	pts	0.5	0.66	'52%' - 39%	'55%' - 38%	46%	1,0,1,2,1,1,1,0,1,0	37%	'+120	-150
Shayne Gostisbehere	DET	-148	A	sog	1.5	1.79	'39%' - 75%	'48%' - 62%	56%	2,2,2,5,2,1,3,0,1,3	52%	-175	'+135
Thomas Harley	DAL	-310	A	ast	0.5	0.34	'28%' - 32%	'24%' - 36%	30%	0,0,0,0,1,0,0,0,1,1	36%	'+210	-280
Thomas Harley	DAL	-310	A	pts	0.5	0.57	'44%' - 36%	'33%' - 50%	41%	0,0,0,0,1,0,0,0,1,2	36%	'+145	-190
Thomas Harley	DAL	-310	A	sog	2.5	1.92	'33%' - 20%	'27%' - 29%	28%	4,2,3,0,1,2,1,1,2,4	24%	'+130	-166
Valeri Nichushkin	COL	-238	H	ast	0.5	0.5	'46%' - 29%	37% - '43%'	40%	0,0,1,0,0,1,1,0,0,3	41%	'+124	-160
Valeri Nichushkin	COL	-238	H	pts	0.5	1.05	'85%' - 43%	58% - '81%'	70%	2,0,2,0,2,2,1,0,1,3	63%	-195	'+150
Valeri Nichushkin	COL	-238	H	sog	3.5	3.17	'38%' - 50%	42% - '43%'	42%	5,6,6,5,4,4,1,0,2,2	41%	'+120	-150
Wyatt Johnston	DAL	-310	A	ast	0.5	0.41	'42%' - 19%	'24%' - 42%	33%	2,0,1,1,1,0,0,0,0,1	14%	'+175	-230
Wyatt Johnston	DAL	-310	A	pts	0.5	0.75	'50%' - 38%	'36%' - 55%	45%	5,0,1,1,1,1,0,0,1,1	37%	-135	'+105
Wyatt Johnston	DAL	-310	A	sog	2.5	2.53	'50%' - 50%	'52%' - 48%	50%	6,5,5,4,2,1,0,4,8,4	32%	-166	'+130
Yanni Gourde	SEA	'105	H	ast	0.5	0.27	26% - '21%'	16% - '32%'	23%	1,0,0,0,1,0,0,1,0,0	36%	'+220	-298
Yanni Gourde	SEA	'105	H	pts	0.5	0.4	52% - '21%'	28% - '43%'	35%	1,1,0,0,1,0,0,1,0,0	50%	'+130	-166
Yanni Gourde	SEA	'105	H	sog	1.5	2.07	56% - '64%'	50% - '71%'	60%	0,1,3,2,0,3,2,6,2,0	54%	-145	'+114
