NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Alec Bohm	+0	3B	R	4	.293	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.111 2-18, 0 HR, 1 RBI, 2 BB, 2 SO	Festa	R		'+550
Brandon Marsh	+0	LF	L	5	.251	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.105 2-19, 0 HR, 2 RBI, 1 BB, 6 SO	Festa	R		'+650
Brooks Lee	+0	3B	S	8	.246	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.125 1-8, 0 HR, 0 RBI, 1 BB, 2 SO	Nola	R		'+850
Bryce Harper	+0	1B	L	3	.293	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.200 3-15, 1 HR, 2 RBI, 1 BB, 5 SO	Festa	R		'+1200
Bryson Stott	+0	2B	L	7	.236	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.222 4-18, 1 HR, 3 RBI, 1 BB, 2 SO	Festa	R		'+700
Byron Buxton	+0	CF	R	3	.277	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.143 3-21, 0 HR, 1 RBI, 3 BB, 5 SO	Nola	R		'+600
Carlos Santana	+0	1B	S	5	.242	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.333 6-18, 1 HR, 3 RBI, 4 BB, 6 SO	Nola	R	.500 1-2, 1 HR, 2 RBI, 1 BB, 0 SO	'+700
Garrett Stubbs	+0	C	L	8	.193	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 2 SO	Festa	R		'+800
Kyle Schwarber	+0	DH	L	1	.238	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.111 2-18, 0 HR, 1 RBI, 3 BB, 6 SO	Festa	R		'+1300
Matt Wallner	+0	RF	L	6	.222	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.231 3-13, 1 HR, 2 RBI, 0 BB, 3 SO	Nola	R		'+900
Max Kepler	+0	RF	L	4	.264	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.429 6-14, 1 HR, 3 RBI, 3 BB, 4 SO	Nola	R	.500 1-2, 0 HR, 1 RBI, 0 BB, 0 SO	'+600
Nick Castellanos	+0	RF	R	6	.237	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.316 6-19, 0 HR, 3 RBI, 0 BB, 4 SO	Festa	R		'+600
Ryan Jeffers	+0	C	R	7	.237	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.250 4-16, 0 HR, 0 RBI, 3 BB, 3 SO	Nola	R		'+800
Trea Turner	+0	SS	R	2	.337	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.474 9-19, 0 HR, 2 RBI, 2 BB, 2 SO	Festa	R		'+600
Trevor Larnach	+0	LF	L	2	.248	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.250 1-4, 0 HR, 0 RBI, 1 BB, 0 SO	Nola	R		'+750
Willi Castro	+0	2B	S	1	.262	MIN	v	PHI	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.083 1-12, 0 HR, 2 RBI, 1 BB, 5 SO	Nola	R		'+850
Johan Rojas	+0	CF	R	9	.233	PHI	@	MIN	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.200 2-10, 1 HR, 3 RBI, 0 BB, 5 SO	Festa	R		'+1100
Andruw Monasterio	+0	3B	R	8	.203	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.281 9-32, 0 HR, 0 RBI, 1 BB, 9 SO	Steele	L	.375 3-8, 0 HR, 0 RBI, 0 BB, 2 SO	'+1100
Christopher Morel	+0	3B	R	5	.201	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.269 18-67, 4 HR, 8 RBI, 10 BB, 24 SO	Junis	R		'+500
Dansby Swanson	+0	SS	R	6	.217	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.256 22-86, 2 HR, 7 RBI, 9 BB, 22 SO	Junis	R		'+650
Eric Haase	+0	C	R	7	.429	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.125 1-8, 0 HR, 0 RBI, 0 BB, 3 SO	Steele	L	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+900
Ian Happ	+0	LF	S	4	.234	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.305 25-82, 6 HR, 13 RBI, 15 BB, 23 SO	Junis	R		'+600
Jackson Chourio	+0	RF	R	5	.249	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.306 11-36, 1 HR, 5 RBI, 1 BB, 4 SO	Steele	L	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	'+800
Joey Ortiz	+0	3B	R	1	.256	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.208 5-24, 0 HR, 1 RBI, 4 BB, 3 SO	Steele	L	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	'+1000
Michael Busch	+0	1B	L	2	.269	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.270 10-37, 2 HR, 6 RBI, 8 BB, 15 SO	Junis	R		'+750
Mike Tauchman	+0	RF	L	7	.246	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.164 9-55, 0 HR, 3 RBI, 10 BB, 15 SO	Junis	R		'+800
Rhys Hoskins	+0	1B	R	3	.209	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.231 24-104, 5 HR, 16 RBI, 17 BB, 29 SO	Steele	L	.333 2-6, 0 HR, 0 RBI, 0 BB, 2 SO	'+650
Seiya Suzuki	+0	RF	R	3	.261	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.238 15-63, 2 HR, 3 RBI, 7 BB, 23 SO	Junis	R		'+550
Tomas Nido	+0	C	R	8	.133	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Junis	R		'+1200
William Contreras	+0	C	R	2	.286	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.278 25-90, 0 HR, 11 RBI, 8 BB, 17 SO	Steele	L	.375 6-16, 0 HR, 2 RBI, 0 BB, 2 SO	'+750
Willy Adames	+0	SS	R	4	.249	MIL	@	CHC	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.242 22-91, 4 HR, 19 RBI, 11 BB, 21 SO	Steele	L	.214 6-28, 2 HR, 2 RBI, 3 BB, 11 SO	'+650
Miles Mastrobuoni	+0	SS	L	9	.200	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.071 1-14, 0 HR, 0 RBI, 0 BB, 4 SO	Junis	R		'+1000
Nico Hoerner	+0	2B	R	1	.257	CHC	v	MIL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.229 22-96, 2 HR, 5 RBI, 1 BB, 12 SO	Junis	R		'+950
Ceddanne Rafaela	+0	CF	R	9	.246	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.100 1-10, 0 HR, 0 RBI, 0 BB, 2 SO	Quantrill	R		'+1000
David Hamilton	+0	SS	L	8	.266	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Quantrill	R		'+500
Dominic Smith	+0	1B	L	5	.236	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.000 1-1, 0 HR, 1 RBI, 1 BB, 0 SO	Quantrill	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+1200
Jarren Duran	+0	LF	L	1	.289	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.308 4-13, 0 HR, 0 RBI, 2 BB, 0 SO	Quantrill	R	.000 0-10, 0 HR, 0 RBI, 0 BB, 4 SO	'+1000
Masataka Yoshida	+0	LF	L	3	.271	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.333 4-12, 0 HR, 0 RBI, 2 BB, 4 SO	Quantrill	R		'+1100
Rafael Devers	+0	3B	L	4	.286	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.250 4-16, 2 HR, 6 RBI, 2 BB, 2 SO	Quantrill	R	.375 3-8, 1 HR, 1 RBI, 1 BB, 3 SO	'+600
Reese Mcguire	+0	C	L	7	.215	BOS	@	COL	-	-	rbis_milestones	0		0.0	0%	0%	0%	0%	.000 0-6, 0 HR, 0 RBI, 0 BB, 2 SO	Quantrill	R		'+500
