NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Logan Ohoppe	+0	C	R	5	.259	LAA	@	SEA	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.200 4-20, 3 HR, 5 RBI, 0 BB, 7 SO	Miller	R		'+2800
Mickey Moniak	+0	CF	L	7	.175	LAA	@	SEA	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.190 4-21, 2 HR, 4 RBI, 1 BB, 12 SO	Miller	R		'+3500
Mitch Garver	+0	DH	R	3	.166	SEA	v	LAA	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.429 12-28, 1 HR, 4 RBI, 6 BB, 3 SO	Detmers	L		'+3000
Mitch Haniger	+0	RF	R	7	.218	SEA	v	LAA	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.291 75-258, 16 HR, 46 RBI, 23 BB, 69 SO	Detmers	L		'+4000
Zach Neto	+0	SS	R	8	.247	LAA	@	SEA	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.217 5-23, 2 HR, 2 RBI, 4 BB, 5 SO	Miller	R		'+4500
Aaron Judge	+0	CF	R	3	.273	NYY	@	SF	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.462 6-13, 2 HR, 4 RBI, 0 BB, 5 SO	Webb	R		'+4000
Jorge Soler	+0	DH	R	5	.201	SF	v	NYY	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Poteet	R		'+4500
Andy Pages	+0	CF	R	6	.234	LAD	v	COL	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%		Quantrill	R		'+4500
Shohei Ohtani	+0	DH	L	2	.335	LAD	v	COL	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.375 6-16, 1 HR, 3 RBI, 0 BB, 3 SO	Quantrill	R		'+2200
Teoscar Hernandez	+0	RF	R	5	.260	LAD	v	COL	-	-	x+_home_runs	0		0.0	0%	0%	0%	0%	.333 4-12, 0 HR, 1 RBI, 0 BB, 4 SO	Quantrill	R		'+4500
