NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Spencer Steer	'+750	LF	R	3	.232	CIN	@	MIL	12th	12th	sb	0.5	1,0,0,0,0,0,1,0,0,0	0.16	16%	20%	7%	4%	.188 12-64, 2 HR, 7 RBI, 7 BB, 16 SO	Myers	R		-2500
Josh Lowe	'+180	RF	L	4	.235	TB	v	BAL	10th	28th	sb	0.5	0,0,1,0,0,0,0,0,0,0	0.17	15%	10%	19%	12%	.133 6-45, 1 HR, 1 RBI, 4 BB, 16 SO	Burnes	R		-245
Zack Gelof	'+330	2B	R	8	.194	OAK	@	TOR	19th	7th	sb	0.5	0,0,0,0,0,1,1,0,0,0	0.15	15%	20%	17%	17%	.174 4-23, 0 HR, 0 RBI, 0 BB, 7 SO	Rodriguez	R		-525
Brenton Doyle	'+450	CF	R	3	.261	COL	v	ATL	27th	6th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.19	15%	0%	17%	14%	.167 4-24, 1 HR, 3 RBI, 2 BB, 10 SO	Fried	L		-800
Anthony Volpe	'+360	SS	R	7	.257	NYY	v	TEX	22nd	26th	sb	0.5	0,0,1,0,0,0,1,0,0,0	0.17	15%	20%	13%	0%	.150 3-20, 0 HR, 1 RBI, 2 BB, 8 SO	Eovaldi	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	-600
Otto Lopez	'+285	2B	R	7	.226	MIA	v	SD	4th	15th	sb	0.5	0,0,0,1,1,0,0,1,0,0	0.15	15%	30%	0%	25%	.214 3-14, 0 HR, 1 RBI, 1 BB, 1 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-425
James Wood	'+475	CF	L	5	.262	WSH	v	LAA	16th	27th	sb	0.5	0,0,1,0,0,0,2,0,1,0	0.18	15%	30%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-900
Jake Mccarthy	'+285	RF	L	-	.295	ARI	v	PHI	7th	19th	sb	0.5	0,1,1,0,0,0,0,0,0,0	0.16	14%	20%	19%	6%	.324 11-34, 1 HR, 3 RBI, 0 BB, 8 SO	Nola	R	.500 4-8, 1 HR, 5 RBI, 0 BB, 4 SO	-450
Cj Abrams	'+330	SS	L	1	.249	WSH	v	LAA	16th	27th	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.19	14%	10%	18%	33%	.182 2-11, 0 HR, 2 RBI, 0 BB, 3 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-525
Ceddanne Rafaela	'+380	CF	R	9	.257	BOS	v	HOU	21st	9th	sb	0.5	0,0,0,0,1,0,0,0,0,0	0.14	14%	10%	11%	0%	.429 3-7, 0 HR, 1 RBI, 2 BB, 3 SO	Arrighetti	R		-650
Harrison Bader	'+450	CF	R	9	.262	NYM	@	SEA	13th	16th	sb	0.5	0,0,1,0,0,0,0,0,0,0	0.15	14%	10%	11%	20%	.136 3-22, 0 HR, 0 RBI, 0 BB, 0 SO	Gilbert	R		-800
Brandon Marsh	'+400	LF	L	5	.236	PHI	@	ARI	2nd	29th	sb	0.5	0,0,0,1,1,0,0,0,0,0	0.15	14%	20%	8%	0%	.207 6-29, 0 HR, 3 RBI, 2 BB, 15 SO	Gallen	R	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	-700
Stuart Fairchild	'+700	CF	R	-	.222	CIN	@	MIL	12th	12th	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.15	14%	10%	7%	14%	.120 3-25, 2 HR, 4 RBI, 3 BB, 7 SO	Myers	R		-1800
Zach Neto	'+245	SS	R	2	.262	LAA	@	WSH	24th	2nd	sb	0.5	0,0,0,0,0,1,0,0,0,0	0.18	14%	10%	6%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L		-360
Jackson Chourio	'+265	RF	R	2	.271	MIL	v	CIN	20th	11th	sb	0.5	0,0,0,1,0,0,0,2,0,1	0.16	14%	30%	0%	50%	.211 4-19, 0 HR, 4 RBI, 5 BB, 7 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-400
Parker Meadows	'+340	CF	L	7	.186	DET	@	SF	30th	10th	sb	0.5	0,0,0,0,0,1,0,0,1,0	0.13	13%	20%	22%	0%		Webb	R		-550
Sal Frelick	'+330	RF	L	8	.273	MIL	v	CIN	20th	11th	sb	0.5	0,0,0,0,0,0,1,0,0,0	0.14	13%	10%	9%	0%	.300 9-30, 1 HR, 3 RBI, 6 BB, 5 SO	Martinez	R	.500 1-2, 0 HR, 2 RBI, 0 BB, 0 SO	-525
Jo Adell	'+425	RF	R	7	.202	LAA	@	WSH	24th	2nd	sb	0.5	0,0,1,0,0,0,0,0,0,0	0.14	13%	10%	4%	0%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		-750
Noelvi Marte	'+500	3B	R	9	.185	CIN	@	MIL	12th	12th	sb	0.5	0,1,0,0,0,0,0,0,0,0	0.12	12%	10%	18%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		-1100
Jose Altuve	'+500	2B	R	1	.302	HOU	@	BOS	6th	18th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.13	12%	0%	15%	11%	.229 8-35, 2 HR, 6 RBI, 3 BB, 8 SO	Keller	R		-1000
Max Schuemann	'+425	SS	R	9	.249	OAK	@	TOR	19th	7th	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.12	12%	10%	0%	25%	.250 3-12, 0 HR, 0 RBI, 0 BB, 4 SO	Rodriguez	R		-800
Kebryan Hayes	'+600	3B	R	7	.246	PIT	@	LAD	11th	5th	sb	0.5	0,2,0,0,0,0,1,0,0,0	0.12	11%	20%	11%	25%	.320 8-25, 0 HR, 3 RBI, 5 BB, 5 SO	Ryan	R		-1400
Zach Mckinstry	'+550	SS	L	-	.188	DET	@	SF	30th	10th	sb	0.5	0,0,0,0,0,0,0,1,0,0	0.11	11%	10%	8%	6%	.083 1-12, 0 HR, 1 RBI, 0 BB, 4 SO	Webb	R	.000 0-7, 0 HR, 0 RBI, 0 BB, 3 SO	-1200
George Springer	'+450	RF	R	1	.224	TOR	v	OAK	13th	17th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.12	11%	0%	7%	3%	.257 9-35, 2 HR, 7 RBI, 4 BB, 6 SO	Bido	R		-900
Jeremy Pena	'+500	SS	R	5	.272	HOU	@	BOS	6th	18th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.11	11%	0%	7%	0%	.375 12-32, 0 HR, 2 RBI, 5 BB, 4 SO	Keller	R		-1000
Seiya Suzuki	'+550	RF	R	3	.270	CHC	@	CHW	26th	1st	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.11	11%	0%	6%	22%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-1200
Lawrence Butler	'+390	RF	L	1	.237	OAK	@	TOR	19th	7th	sb	0.5	0,0,0,0,0,1,0,0,0,0	0.11	11%	10%	0%	0%	.375 3-8, 2 HR, 3 RBI, 0 BB, 3 SO	Rodriguez	R		-650
Oneil Cruz	'+380	SS	L	3	.262	PIT	@	LAD	11th	5th	sb	0.5	0,0,0,0,1,1,0,0,0,0	0.11	10%	20%	14%	33%	.357 5-14, 2 HR, 5 RBI, 0 BB, 6 SO	Ryan	R		-650
Willi Castro	'+475	2B	S	1	.260	MIN	v	CLE	3rd	3rd	sb	0.5	0,0,0,0,0,0,0,0,1,1	0.11	10%	20%	11%	10%	.260 13-50, 1 HR, 3 RBI, 3 BB, 18 SO	Williams	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-900
Javier Baez	'+550	SS	R	8	.181	DET	@	SF	30th	10th	sb	0.5	0,0,0,0,0,1,0,0,0,1	0.11	10%	20%	8%	16%	.417 5-12, 0 HR, 4 RBI, 2 BB, 4 SO	Webb	R		0
Gunnar Henderson	'+550	SS	L	3	.280	BAL	@	TB	22nd	22nd	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.12	10%	0%	5%	5%	.293 24-82, 7 HR, 12 RBI, 10 BB, 28 SO	Alexander	L		-1200
Jake Bauers	'+600	1B	L	6	.210	MIL	v	CIN	20th	11th	sb	0.5	0,0,0,0,0,1,0,0,0,0	0.1	10%	10%	4%	0%	.087 2-23, 0 HR, 2 RBI, 1 BB, 12 SO	Martinez	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	-1400
Willy Adames	'+600	SS	R	5	.252	MIL	v	CIN	20th	11th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.1	10%	0%	4%	4%	.185 12-65, 5 HR, 13 RBI, 5 BB, 19 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 2 BB, 0 SO	-1400
Brandon Nimmo	'+650	LF	L	2	.233	NYM	@	SEA	13th	16th	sb	0.5	0,1,0,1,0,0,0,0,0,0	0.1	10%	20%	3%	0%	.357 5-14, 1 HR, 1 RBI, 3 BB, 4 SO	Gilbert	R	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	-1600
Wyatt Langford	'+425	LF	R	5	.242	TEX	@	NYY	9th	21st	sb	0.5	0,0,0,0,0,0,0,0,0,1	0.11	10%	10%	0%	0%		Rodon	L		-750
Jackson Merrill	'+425	CF	L	6	.293	SD	@	MIA	28th	8th	sb	0.5	0,0,0,0,0,0,0,0,0,2	0.12	10%	10%	0%	25%	.455 5-11, 1 HR, 2 RBI, 1 BB, 0 SO	Munoz	R		-800
Kevin Pillar	'+330	CF	R	4	.280	LAA	@	WSH	24th	2nd	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.12	10%	10%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L	.312 5-16, 1 HR, 4 RBI, 1 BB, 4 SO	-525
Steven Kwan	'+550	LF	L	1	.327	CLE	@	MIN	8th	25th	sb	0.5	0,0,1,0,2,0,0,0,0,0	0.1	9%	20%	13%	9%	.247 18-73, 2 HR, 5 RBI, 3 BB, 7 SO	Richardson	R		-1200
Jose Siri	'+300	CF	R	5	.203	TB	v	BAL	10th	28th	sb	0.5	0,0,0,0,0,0,2,0,0,0	0.12	9%	10%	13%	6%	.217 10-46, 2 HR, 6 RBI, 4 BB, 22 SO	Burnes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-475
Daulton Varsho	'+600	LF	L	6	.205	TOR	v	OAK	13th	17th	sb	0.5	0,0,0,0,0,0,1,0,0,0	0.09	9%	10%	9%	20%	.154 4-26, 0 HR, 0 RBI, 3 BB, 8 SO	Bido	R		-1400
Masyn Winn	'+700	SS	R	1	.275	STL	@	KC	1st	20th	sb	0.5	0,0,0,0,0,1,0,0,0,0	0.09	9%	10%	6%	0%	.100 1-10, 0 HR, 0 RBI, 1 BB, 0 SO	Wacha	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	-1800
Ildemaro Vargas	'+1100	2B	S	8	.259	WSH	v	LAA	16th	27th	sb	0.5	0,0,0,0,1,0,0,0,0,0	0.09	9%	10%	2%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-8000
Wenceel Perez	'+475	RF	S	1	.242	DET	@	SF	30th	10th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.09	9%	0%	0%	0%	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	Webb	R		-900
Wilyer Abreu	'+650	RF	L	2	.269	BOS	v	HOU	21st	9th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.08	8%	0%	11%	0%	.400 6-15, 1 HR, 5 RBI, 2 BB, 4 SO	Arrighetti	R		-1600
Jonathan India	'+600	2B	R	1	.253	CIN	@	MIL	12th	12th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.09	8%	0%	7%	10%	.200 13-65, 1 HR, 8 RBI, 2 BB, 17 SO	Myers	R		-1400
Lars Nootbaar	'+950	RF	L	7	.225	STL	@	KC	1st	20th	sb	0.5	0,0,1,0,0,0,0,0,0,0	0.08	8%	10%	6%	0%	.294 5-17, 1 HR, 2 RBI, 2 BB, 3 SO	Wacha	R	.600 3-5, 1 HR, 1 RBI, 0 BB, 0 SO	-4000
Jake Meyers	'+550	CF	R	8	.230	HOU	@	BOS	6th	18th	sb	0.5	0,0,0,1,0,0,0,0,0,0	0.08	8%	10%	5%	0%	.400 6-15, 0 HR, 0 RBI, 0 BB, 2 SO	Keller	R		-1100
Victor Scott	'+650	CF	L	9	.115	STL	@	KC	1st	20th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.08	8%	0%	0%	0%	.200 1-5, 0 HR, 2 RBI, 0 BB, 1 SO	Wacha	R		-1600
Corey Julks	'+550	LF	R	8	.222	CHW	v	CHC	15th	13th	sb	0.5	0,0,0,0,0,0,0,0,1,0	0.08	8%	10%	0%	0%	.333 3-9, 1 HR, 1 RBI, 1 BB, 2 SO	Steele	L	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	-1100
Garrett Mitchell	'+290	CF	L	3	.278	MIL	v	CIN	20th	11th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.07	7%	0%	21%	33%	.200 2-10, 0 HR, 0 RBI, 2 BB, 3 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-450
Byron Buxton	'+800	CF	R	3	.276	MIN	v	CLE	3rd	3rd	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.07	7%	0%	12%	8%	.077 2-26, 0 HR, 1 RBI, 3 BB, 10 SO	Williams	R		-2500
Adolis Garcia	'+800	RF	R	7	.208	TEX	@	NYY	9th	21st	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.08	7%	0%	10%	14%	.222 6-27, 2 HR, 3 RBI, 3 BB, 8 SO	Rodon	L		-2500
Kyle Isbel	'+450	CF	L	9	.221	KC	v	STL	29th	24th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.07	7%	0%	8%	33%	.571 8-14, 1 HR, 3 RBI, 2 BB, 2 SO	Pallante	R		-800
Dansby Swanson	'+850	SS	R	7	.230	CHC	@	CHW	26th	1st	sb	0.5	0,0,0,0,0,0,0,0,1,0	0.07	7%	10%	7%	0%	.280 7-25, 2 HR, 5 RBI, 3 BB, 9 SO	Flexen	R	.615 8-13, 0 HR, 1 RBI, 0 BB, 3 SO	-3000
Xander Bogaerts	'+700	2B	R	5	.271	SD	@	MIA	28th	8th	sb	0.5	0,0,0,0,0,1,0,0,0,0	0.09	7%	10%	6%	0%	.222 6-27, 1 HR, 3 RBI, 1 BB, 4 SO	Munoz	R		-1800
Josh Smith	'+750	3B	L	1	.272	TEX	@	NYY	9th	21st	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.07	7%	10%	3%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Rodon	L		-2500
Brent Rooker	'+900	LF	R	4	.288	OAK	@	TOR	19th	7th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.07	7%	0%	2%	0%	.185 5-27, 1 HR, 1 RBI, 1 BB, 14 SO	Rodriguez	R		-3500
Ernie Clement	'+800	3B	R	7	.274	TOR	v	OAK	13th	17th	sb	0.5	0,0,0,0,0,2,1,0,0,0	0.09	7%	20%	1%	0%	.353 6-17, 0 HR, 1 RBI, 0 BB, 1 SO	Bido	R		-2500
Jesus Sanchez	'+700	RF	L	3	.234	MIA	v	SD	4th	15th	sb	0.5	0,0,0,1,0,0,0,0,0,0	0.07	7%	10%	1%	0%	.200 5-25, 1 HR, 2 RBI, 1 BB, 5 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1800
Brayan Rocchio	'+700	SS	S	8	.206	CLE	@	MIN	8th	25th	sb	0.5	0,0,0,1,0,0,0,0,0,0	0.08	7%	10%	0%	0%	.240 6-25, 1 HR, 2 RBI, 1 BB, 5 SO	Richardson	R		-1800
Cody Bellinger	'+750	CF	L	4	.279	CHC	@	CHW	26th	1st	sb	0.5	1,0,0,0,0,0,0,0,0,0	0.06	6%	10%	9%	7%	.240 6-25, 2 HR, 6 RBI, 3 BB, 6 SO	Flexen	R	.300 3-10, 0 HR, 0 RBI, 0 BB, 2 SO	-2500
Charlie Blackmon	'+1100	RF	L	1	.253	COL	v	ATL	27th	6th	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.06	6%	0%	9%	9%	.333 5-15, 0 HR, 1 RBI, 2 BB, 3 SO	Fried	L	.000 0-6, 0 HR, 0 RBI, 1 BB, 0 SO	-8000
Jarred Kelenic	'+800	LF	L	8	.239	ATL	@	COL	17th	23rd	sb	0.5	0,0,0,0,0,0,0,0,0,0	0.06	6%	0%	9%	17%	.500 7-14, 1 HR, 3 RBI, 1 BB, 5 SO	Hudson	R		-2500
Jared Triolo	'+550	2B	R	-	.198	PIT	@	LAD	11th	5th	sb	0.5	0,0,1,0,0,0,0,0,0,0	0.06	6%	10%	9%	0%	.312 5-16, 0 HR, 2 RBI, 2 BB, 7 SO	Ryan	R		-1200
Paul Goldschmidt	'+1200	1B	R	4	.231	STL	@	KC	1st	20th	sb	0.5	0,0,0,0,0,0,0,0,1,0	0.06	6%	10%	8%	6%	.259 7-27, 1 HR, 2 RBI, 3 BB, 9 SO	Wacha	R	.211 4-19, 0 HR, 2 RBI, 3 BB, 8 SO	-20000
Geraldo Perdomo	'+800	SS	S	9	.281	ARI	v	PHI	7th	19th	sb	0.5	0,1,0,0,1,0,0,0,0,0	0.06	6%	20%	7%	12%	.353 12-34, 0 HR, 3 RBI, 3 BB, 5 SO	Nola	R	.333 1-3, 0 HR, 1 RBI, 1 BB, 0 SO	-2500
Ian Happ	'+600	LF	S	1	.226	CHC	@	CHW	26th	1st	sb	0.5	0,0,0,0,0,0,0,0,1,0	0.07	6%	10%	6%	17%	.367 11-30, 3 HR, 8 RBI, 1 BB, 8 SO	Flexen	R	.286 2-7, 0 HR, 1 RBI, 3 BB, 1 SO	-1400
Connor Wong	'+750	C	R	5	.293	BOS	v	HOU	21st	9th	sb	0.5	0,0,0,0,1,0,0,0,0,0	0.06	6%	10%	5%	0%	.280 7-25, 1 HR, 4 RBI, 2 BB, 7 SO	Arrighetti	R		-2500
Freddie Freeman	'+1000	1B	L	3	.292	LAD	v	PIT	18th	14th	sb	0.5	0,0,0,0,0,0,0,0,0,1	0.06	6%	10%	5%	8%	.378 17-45, 4 HR, 9 RBI, 2 BB, 10 SO	Skenes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-6000
