NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Marcell Ozuna	+0	DH	R	3	.312	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-11, 0 HR, 0 RBI, 0 BB, 3 SO	Brooks	R		'+175
Matt Olson	+0	1B	L	4	.234	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 2-11, 1 HR, 1 RBI, 2 BB, 4 SO	Brooks	R		'+200
Max Schuemann	+0	SS	R	7	.235	OAK	@	ATL	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Sale	L		'+850
Michael Harris	+0	CF	L	1	.255	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.111 1-9, 0 HR, 0 RBI, 1 BB, 4 SO	Brooks	R		'+285
Miguel Andujar	+0	LF	R	8	.350	OAK	@	ATL	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.600 3-5, 0 HR, 1 RBI, 0 BB, 1 SO	Sale	L		'+500
Orlando Arcia	+0	SS	R	6	.236	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 0 RBI, 1 BB, 3 SO	Brooks	R		'+390
Ozzie Albies	+0	2B	S	5	.283	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 2-11, 1 HR, 2 RBI, 0 BB, 1 SO	Brooks	R		'+280
Shea Langeliers	+0	C	R	4	.211	OAK	@	ATL	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 2-6, 0 HR, 1 RBI, 0 BB, 2 SO	Sale	L		'+450
Travis Darnaud	+0	C	R	-	.260	ATL	v	OAK	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Brooks	R		'+340
Zack Gelof	+0	2B	R	5	.176	OAK	@	ATL	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Sale	L		'+650
Ceddanne Rafaela	+0	CF	R	8	.205	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Olson	R		'+500
Colt Keith	+0	2B	L	6	.237	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	Criswell	R		'+370
David Hamilton	+0	SS	L	9	.259	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	Olson	R		'+650
Dominic Smith	+0	1B	L	3	.179	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	Olson	R		'+370
Gio Urshela	+0	3B	R	5	.268	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.250 5-20, 2 HR, 7 RBI, 2 BB, 4 SO	Criswell	R		'+425
Jake Rogers	+0	C	R	-	.226	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.067 1-15, 1 HR, 2 RBI, 0 BB, 8 SO	Criswell	R		'+600
Jarren Duran	+0	CF	L	1	.258	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-7, 0 HR, 0 RBI, 1 BB, 3 SO	Olson	R		'+295
Javier Baez	+0	SS	R	8	.194	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.105 2-19, 0 HR, 0 RBI, 1 BB, 6 SO	Criswell	R		'+390
Mark Canha	+0	LF	R	4	.247	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 3-15, 0 HR, 1 RBI, 1 BB, 3 SO	Criswell	R		'+400
Matt Vierling	+0	3B	R	2	.288	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.125 3-24, 0 HR, 1 RBI, 2 BB, 3 SO	Criswell	R		'+300
Rafael Devers	+0	3B	L	4	.279	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.364 8-22, 3 HR, 7 RBI, 2 BB, 3 SO	Olson	R		'+275
Reese Mcguire	+0	C	L	7	.244	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.400 4-10, 0 HR, 0 RBI, 1 BB, 4 SO	Olson	R		'+750
Riley Greene	+0	LF	L	3	.234	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.320 8-25, 1 HR, 6 RBI, 2 BB, 6 SO	Criswell	R		'+285
Spencer Torkelson	+0	1B	R	7	.205	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.280 7-25, 1 HR, 4 RBI, 0 BB, 9 SO	Criswell	R		'+300
Vaughn Grissom	+0	2B	R	6	.145	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	Olson	R		'+650
Wenceel Perez	+0	CF	S	1	.264	DET	@	BOS	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Criswell	R		'+300
Wilyer Abreu	+0	RF	L	2	.278	BOS	v	DET	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	Olson	R		'+350
Andres Gimenez	+0	2B	L	6	.271	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 2-11, 0 HR, 0 RBI, 1 BB, 1 SO	Parker	L		'+390
Austin Hedges	+0	C	R	8	.125	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 1 RBI, 2 BB, 2 SO	Parker	L		'+600
Brayan Rocchio	+0	SS	S	9	.207	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Parker	L		'+550
Cj Abrams	+0	SS	L	1	.254	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 0 RBI, 2 BB, 2 SO	Lively	R		'+275
David Fry	+0	LF	R	5	.353	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Parker	L		'+290
Eddie Rosario	+0	RF	L	6	.177	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.167 2-12, 0 HR, 3 RBI, 1 BB, 2 SO	Lively	R		'+340
Gabriel Arias	+0	3B	R	-	.215	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Parker	L		'+475
Jesse Winker	+0	LF	L	3	.239	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-5, 0 HR, 0 RBI, 1 BB, 4 SO	Lively	R		'+370
Joey Gallo	+0	1B	L	8	.150	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.125 2-16, 1 HR, 2 RBI, 3 BB, 9 SO	Lively	R		'+235
Johnathan Rodriguez	+0	RF	R	7	.158	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Parker	L		'+330
Jose Ramirez	+0	3B	S	3	.267	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.273 3-11, 1 HR, 3 RBI, 3 BB, 0 SO	Parker	L		'+200
Josh Naylor	+0	1B	L	4	.240	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-9, 0 HR, 0 RBI, 1 BB, 1 SO	Parker	L		'+330
Lane Thomas	+0	RF	R	2	.212	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.417 5-12, 0 HR, 2 RBI, 0 BB, 4 SO	Lively	R		'+295
Luis Garcia	+0	2B	L	4	.262	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.455 5-11, 2 HR, 3 RBI, 2 BB, 1 SO	Lively	R		'+350
Nick Senzel	+0	3B	R	7	.236	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.139 5-36, 1 HR, 2 RBI, 4 BB, 9 SO	Lively	R		'+475
Riley Adams	+0	C	R	-	.224	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Lively	R		'+400
Tyler Freeman	+0	CF	R	2	.216	CLE	v	WSH	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Parker	L		'+320
Jacob Young	+0	CF	R	9	.279	WSH	@	CLE	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Lively	R		'+850
Bobby Witt	+0	SS	R	2	.309	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.250 3-12, 0 HR, 1 RBI, 2 BB, 3 SO	Musgrove	R		'+240
David Peralta	+0	RF	L	6	.231	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Marsh	R		'+650
Fernando Tatis	+0	RF	R	2	.249	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.214 3-14, 0 HR, 1 RBI, 0 BB, 1 SO	Marsh	R		'+295
Ha Seong Kim	+0	SS	R	9	.214	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 2 RBI, 2 BB, 1 SO	Marsh	R		'+700
Hunter Renfroe	+0	RF	R	8	.169	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 4-12, 1 HR, 1 RBI, 1 BB, 3 SO	Musgrove	R		'+475
Jackson Merrill	+0	CF	L	7	.276	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Marsh	R		'+500
Jake Cronenworth	+0	1B	L	4	.261	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.273 3-11, 1 HR, 2 RBI, 3 BB, 5 SO	Marsh	R		'+425
Jurickson Profar	+0	LF	S	3	.320	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.083 1-12, 0 HR, 1 RBI, 2 BB, 2 SO	Marsh	R		'+500
Kyle Isbel	+0	CF	L	9	.214	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 1-5, 0 HR, 0 RBI, 2 BB, 0 SO	Musgrove	R		'+950
Luis Arraez	+0	2B	L	1	.378	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Marsh	R		'+550
Luis Campusano	+0	C	R	8	.235	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	Marsh	R		'+550
Maikel Garcia	+0	3B	R	1	.265	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.455 5-11, 0 HR, 1 RBI, 0 BB, 3 SO	Musgrove	R		'+475
Manny Machado	+0	3B	R	5	.232	SD	@	KC	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-1, 0 HR, 1 RBI, 0 BB, 0 SO	Marsh	R		'+360
Mj Melendez	+0	LF	L	7	.176	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.286 2-7, 0 HR, 1 RBI, 1 BB, 3 SO	Musgrove	R		'+450
Nelson Velazquez	+0	LF	R	5	.219	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 3-9, 1 HR, 1 RBI, 2 BB, 1 SO	Musgrove	R		'+370
Salvador Perez	+0	C	R	4	.320	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.077 1-13, 0 HR, 2 RBI, 0 BB, 4 SO	Musgrove	R		'+290
Vinnie Pasquantino	+0	1B	L	3	.229	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.250 3-12, 1 HR, 2 RBI, 0 BB, 2 SO	Musgrove	R		'+500
Adam Frazier	+0	2B	L	6	.211	KC	v	SD	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	Musgrove	R		'+1200
Alex Bregman	+0	3B	R	4	.218	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.304 7-23, 1 HR, 3 RBI, 2 BB, 5 SO	Ryan	R		'+390
Byron Buxton	+0	CF	R	5	.244	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.235 4-17, 1 HR, 3 RBI, 1 BB, 5 SO	Valdez	L		'+340
Carlos Correa	+0	SS	R	2	.259	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.111 2-18, 0 HR, 0 RBI, 2 BB, 8 SO	Valdez	L		'+390
Carlos Santana	+0	1B	S	8	.208	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.182 2-11, 0 HR, 0 RBI, 0 BB, 2 SO	Valdez	L		'+650
Christian Vazquez	+0	C	R	9	.174	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.400 4-10, 0 HR, 3 RBI, 2 BB, 3 SO	Valdez	L		'+750
Jake Meyers	+0	CF	R	7	.290	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.167 2-12, 1 HR, 1 RBI, 0 BB, 5 SO	Ryan	R		'+500
Jeremy Pena	+0	SS	R	5	.302	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.273 6-22, 1 HR, 3 RBI, 3 BB, 9 SO	Ryan	R		'+400
Jon Singleton	+0	1B	L	6	.221	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.000 0-7, 0 HR, 0 RBI, 1 BB, 5 SO	Ryan	R		'+550
Jose Abreu	+0	1B	R	-	.111	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.200 4-20, 0 HR, 1 RBI, 2 BB, 8 SO	Ryan	R		'+500
Jose Altuve	+0	2B	R	1	.292	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.143 1-7, 1 HR, 4 RBI, 2 BB, 2 SO	Ryan	R		'+390
Jose Miranda	+0	3B	R	4	.278	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.286 4-14, 0 HR, 1 RBI, 0 BB, 2 SO	Valdez	L		'+390
Kyle Farmer	+0	3B	R	7	.167	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.389 7-18, 1 HR, 4 RBI, 1 BB, 3 SO	Valdez	L		'+750
Kyle Tucker	+0	RF	L	2	.266	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.095 2-21, 0 HR, 0 RBI, 2 BB, 4 SO	Ryan	R		'+320
Manuel Margot	+0	RF	R	3	.208	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 0 RBI, 1 BB, 1 SO	Valdez	L		'+500
Ryan Jeffers	+0	C	R	1	.254	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.455 5-11, 1 HR, 4 RBI, 1 BB, 6 SO	Valdez	L		'+400
Willi Castro	+0	SS	S	6	.263	MIN	@	HOU	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.444 4-9, 0 HR, 0 RBI, 1 BB, 4 SO	Valdez	L		'+700
Yainer Diaz	+0	C	R	8	.253	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.375 3-8, 1 HR, 1 RBI, 0 BB, 3 SO	Ryan	R		'+400
Yordan Alvarez	+0	LF	L	3	.273	HOU	v	MIN	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.150 3-20, 1 HR, 4 RBI, 4 BB, 6 SO	Ryan	R		'+260
Blaze Alexander	+0	SS	R	8	.263	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%		Manaea	L		'+550
Brandon Nimmo	+0	LF	L	3	.209	NYM	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.242 8-33, 1 HR, 3 RBI, 4 BB, 6 SO	Cecconi	R		'+265
Christian Walker	+0	1B	R	4	.264	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.115 3-26, 2 HR, 3 RBI, 5 BB, 7 SO	Manaea	L		'+310
Corbin Carroll	+0	CF	L	2	.191	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.148 4-27, 1 HR, 2 RBI, 2 BB, 7 SO	Manaea	L		'+650
Eugenio Suarez	+0	3B	R	6	.205	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.067 1-15, 0 HR, 0 RBI, 0 BB, 8 SO	Manaea	L		'+450
Francisco Lindor	+0	SS	S	1	.225	NYM	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.419 13-31, 2 HR, 6 RBI, 3 BB, 5 SO	Cecconi	R		'+180
Gabriel Moreno	+0	C	R	7	.237	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.111 1-9, 0 HR, 0 RBI, 0 BB, 4 SO	Manaea	L		'+550
Harrison Bader	+0	CF	R	8	.266	NYM	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.231 12-52, 2 HR, 3 RBI, 5 BB, 18 SO	Cecconi	R		'+600
Jd Martinez	+0	DH	R	4	.273	NYM	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Cecconi	R		'+250
Jeff Mcneil	+0	2B	L	7	.224	NYM	v	ARI	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.233 7-30, 2 HR, 4 RBI, 3 BB, 5 SO	Cecconi	R		'+500
Ketel Marte	+0	2B	S	1	.269	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.261 6-23, 0 HR, 4 RBI, 2 BB, 4 SO	Manaea	L		'+230
Kevin Newman	+0	SS	R	9	.250	ARI	@	NYM	-	-	x+_total_bases	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 2 RBI, 1 BB, 1 SO	Manaea	L		'+700
