NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Pete Alonso	'+425	1B	R	4	.244	NYM	@	SEA	3rd	10th	hr	0.5	0,0,1,0,0,0,0,0,2,0	0.22	20%	20%	25%	14%	.294 5-17, 2 HR, 4 RBI, 0 BB, 6 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-700
Kyle Schwarber	'+330	DH	L	1	.261	PHI	@	ARI	9th	19th	hr	0.5	0,0,0,0,1,0,1,3,0,0	0.26	20%	30%	23%	18%	.217 10-46, 2 HR, 4 RBI, 10 BB, 12 SO	Gallen	R	.143 1-7, 1 HR, 3 RBI, 1 BB, 3 SO	-500
Vladimir Guerrero	'+425	1B	R	3	.323	TOR	v	OAK	6th	26th	hr	0.5	1,0,0,0,1,0,0,0,1,0	0.2	20%	30%	18%	12%	.350 14-40, 2 HR, 7 RBI, 5 BB, 5 SO	Bido	R		-700
Teoscar Hernandez	'+600	CF	R	2	.269	LAD	v	PIT	8th	8th	hr	0.5	1,0,0,1,0,0,1,1,0,0	0.22	20%	40%	18%	15%	.214 6-28, 1 HR, 3 RBI, 2 BB, 7 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	-1100
Cal Raleigh	'+300	C	S	3	.214	SEA	v	NYM	17th	14th	hr	0.5	1,0,0,0,0,0,0,1,0,0	0.22	20%	20%	17%	20%	.231 3-13, 0 HR, 2 RBI, 3 BB, 6 SO	Manaea	L	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	-450
Joc Pederson	'+320	DH	L	3	.284	ARI	v	PHI	4th	6th	hr	0.5	0,0,1,0,1,1,0,0,0,1	0.2	20%	40%	15%	20%	.389 7-18, 3 HR, 5 RBI, 4 BB, 8 SO	Nola	R	.300 6-20, 1 HR, 3 RBI, 2 BB, 5 SO	-500
Joey Bart	'+550	C	R	5	.267	PIT	@	LAD	23rd	21st	hr	0.5	0,0,0,1,0,1,0,0,1,1	0.2	20%	40%	7%	11%	.308 4-13, 1 HR, 3 RBI, 0 BB, 4 SO	Ryan	R		-1000
Isaac Paredes	'+340	3B	R	5	.184	CHC	@	CHW	29th	27th	hr	0.5	0,0,0,0,0,0,0,1,0,1	0.2	20%	20%	0%	100%	.400 2-5, 1 HR, 2 RBI, 0 BB, 1 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-525
Jake Burger	'+475	3B	R	2	.240	MIA	v	SD	14th	3rd	hr	0.5	1,0,1,1,0,0,0,2,0,1	0.21	19%	50%	21%	14%	.321 9-28, 1 HR, 2 RBI, 1 BB, 9 SO	Waldron	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 1 SO	-750
Shea Langeliers	'+320	C	R	5	.208	OAK	@	TOR	30th	18th	hr	0.5	0,1,0,0,1,0,0,0,0,0	0.21	19%	20%	15%	11%	.156 5-32, 1 HR, 2 RBI, 0 BB, 8 SO	Rodriguez	R		-500
Willson Contreras	'+475	C	R	3	.261	STL	@	KC	1st	25th	hr	0.5	0,0,0,0,0,0,0,0,0,2	0.21	19%	10%	14%	23%	.385 10-26, 3 HR, 11 RBI, 3 BB, 9 SO	Wacha	R	.267 4-15, 2 HR, 4 RBI, 3 BB, 3 SO	-800
Luis Robert	'+380	CF	R	3	.203	CHW	v	CHC	13th	7th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.19	18%	0%	19%	31%	.233 7-30, 2 HR, 3 RBI, 2 BB, 11 SO	Steele	L		-600
Salvador Perez	'+475	C	R	4	.280	KC	v	STL	10th	9th	hr	0.5	0,0,0,1,0,0,0,0,0,0	0.18	18%	10%	16%	25%	.393 11-28, 3 HR, 9 RBI, 0 BB, 6 SO	Pallante	R	.500 2-4, 1 HR, 2 RBI, 0 BB, 1 SO	-800
Ryan Jeffers	'+700	C	R	8	.227	MIN	v	CLE	24th	1st	hr	0.5	0,0,0,1,0,1,0,0,0,1	0.19	18%	30%	13%	14%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-1200
Seiya Suzuki	'+260	RF	R	3	.270	CHC	@	CHW	29th	27th	hr	0.5	0,0,0,1,0,0,0,0,0,0	0.18	18%	10%	13%	11%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-390
Yordan Alvarez	'+245	LF	L	3	.302	HOU	@	BOS	21st	24th	hr	0.5	0,0,0,0,0,0,0,1,1,0	0.2	17%	20%	23%	22%	.500 12-24, 2 HR, 8 RBI, 5 BB, 2 SO	Keller	R		-360
Austin Riley	'+350	3B	R	2	.265	ATL	@	COL	28th	29th	hr	0.5	0,0,1,0,0,0,0,1,1,0	0.17	17%	30%	21%	24%	.270 10-37, 1 HR, 3 RBI, 3 BB, 8 SO	Hudson	R	.125 1-8, 0 HR, 1 RBI, 0 BB, 1 SO	-550
Oneil Cruz	'+340	SS	L	3	.262	PIT	@	LAD	23rd	21st	hr	0.5	1,0,0,0,0,0,0,0,0,1	0.17	17%	20%	20%	67%	.357 5-14, 2 HR, 5 RBI, 0 BB, 6 SO	Ryan	R		-525
Adolis Garcia	'+380	RF	R	7	.208	TEX	@	NYY	19th	17th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.17	17%	0%	19%	19%	.222 6-27, 2 HR, 3 RBI, 3 BB, 8 SO	Rodon	L		-600
Nolan Gorman	'+500	2B	L	-	.205	STL	@	KC	1st	25th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.19	17%	0%	17%	0%	.136 3-22, 0 HR, 2 RBI, 3 BB, 12 SO	Wacha	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 2 SO	-900
Willy Adames	'+350	SS	R	5	.252	MIL	v	CIN	16th	28th	hr	0.5	1,0,0,0,0,0,2,0,1,1	0.18	17%	40%	16%	25%	.185 12-65, 5 HR, 13 RBI, 5 BB, 19 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 2 BB, 0 SO	-550
Michael Massey	'+700	2B	L	1	.265	KC	v	STL	10th	9th	hr	0.5	0,0,1,0,0,0,0,1,0,0	0.17	17%	20%	10%	14%	.346 9-26, 1 HR, 4 RBI, 1 BB, 2 SO	Pallante	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-1400
Alec Burleson	'+600	RF	L	2	.276	STL	@	KC	1st	25th	hr	0.5	0,0,0,1,0,0,0,0,0,1	0.18	17%	20%	7%	33%	.250 6-24, 2 HR, 4 RBI, 0 BB, 2 SO	Wacha	R	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	-1100
Freddie Freeman	'+600	1B	L	3	.292	LAD	v	PIT	8th	8th	hr	0.5	1,0,0,0,0,0,0,0,0,1	0.16	16%	20%	16%	13%	.378 17-45, 4 HR, 9 RBI, 2 BB, 10 SO	Skenes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1100
Francisco Lindor	'+390	SS	S	1	.256	NYM	@	SEA	3rd	10th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.19	16%	0%	16%	20%	.188 3-16, 1 HR, 2 RBI, 1 BB, 4 SO	Gilbert	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Bryan Reynolds	'+425	LF	S	2	.289	PIT	@	LAD	23rd	21st	hr	0.5	0,0,0,0,1,0,0,0,0,0	0.17	16%	10%	14%	21%	.250 11-44, 1 HR, 6 RBI, 2 BB, 11 SO	Ryan	R		-700
Elly De La Cruz	'+500	SS	S	2	.267	CIN	@	MIL	27th	20th	hr	0.5	0,0,0,0,0,2,0,0,0,0	0.18	16%	10%	12%	25%	.258 16-62, 5 HR, 9 RBI, 5 BB, 19 SO	Myers	R		-900
Jurickson Profar	'+700	LF	S	2	.298	SD	@	MIA	15th	12th	hr	0.5	0,0,0,0,0,1,0,0,0,0	0.17	16%	10%	9%	9%	.342 13-38, 2 HR, 8 RBI, 5 BB, 5 SO	Munoz	R		-1200
Cj Abrams	'+400	SS	L	1	.249	WSH	v	LAA	20th	23rd	hr	0.5	0,0,0,1,0,0,0,1,0,0	0.16	16%	20%	8%	0%	.182 2-11, 0 HR, 2 RBI, 0 BB, 3 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-650
Jo Adell	'+370	RF	R	7	.202	LAA	@	WSH	11th	30th	hr	0.5	1,0,0,0,0,0,0,0,0,1	0.16	16%	20%	8%	100%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		-575
Brenton Doyle	'+600	CF	R	3	.261	COL	v	ATL	2nd	13th	hr	0.5	0,1,0,0,0,1,0,0,0,1	0.18	16%	30%	7%	14%	.167 4-24, 1 HR, 3 RBI, 2 BB, 10 SO	Fried	L		-1100
Justyn Henry Malloy	'+1200	LF	R	4	.210	DET	@	SF	5th	2nd	hr	0.5	0,0,0,0,1,0,0,0,0,0	0.16	16%	10%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Webb	R		-3000
Colton Cowser	'+750	LF	L	1	.241	BAL	@	TB	26th	4th	hr	0.5	0,1,0,0,0,0,0,0,1,1	0.17	16%	30%	0%	9%	.194 7-36, 1 HR, 3 RBI, 2 BB, 15 SO	Alexander	L		-1400
Logan Ohoppe	'+400	C	R	3	.260	LAA	@	WSH	11th	30th	hr	0.5	0,1,1,0,0,0,0,0,0,0	0.16	15%	20%	23%	25%	.200 3-15, 1 HR, 2 RBI, 0 BB, 8 SO	Corbin	L	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Matt Olson	'+350	1B	L	4	.227	ATL	@	COL	28th	29th	hr	0.5	0,2,1,0,0,0,0,0,0,0	0.16	15%	20%	23%	16%	.273 9-33, 2 HR, 6 RBI, 3 BB, 6 SO	Hudson	R	.833 5-6, 1 HR, 3 RBI, 2 BB, 1 SO	-550
Zack Gelof	'+500	2B	R	8	.194	OAK	@	TOR	30th	18th	hr	0.5	0,0,0,0,0,0,0,1,0,0	0.15	15%	10%	19%	0%	.174 4-23, 0 HR, 0 RBI, 0 BB, 7 SO	Rodriguez	R		-900
Manny Machado	'+400	3B	R	4	.270	SD	@	MIA	15th	12th	hr	0.5	0,2,0,1,0,0,0,0,1,0	0.17	15%	30%	17%	9%	.320 8-25, 1 HR, 5 RBI, 3 BB, 6 SO	Munoz	R		-650
Bobby Witt	'+550	SS	R	2	.344	KC	v	STL	10th	9th	hr	0.5	0,0,1,0,0,0,0,0,2,0	0.19	15%	20%	16%	27%	.276 8-29, 2 HR, 6 RBI, 1 BB, 6 SO	Pallante	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	-1000
Marcus Semien	'+475	2B	R	3	.245	TEX	@	NYY	19th	17th	hr	0.5	0,0,0,0,1,0,0,0,0,1	0.15	15%	20%	15%	17%	.267 8-30, 0 HR, 1 RBI, 2 BB, 4 SO	Rodon	L	.231 3-13, 1 HR, 2 RBI, 0 BB, 2 SO	-800
Ian Happ	'+310	LF	S	1	.226	CHC	@	CHW	29th	27th	hr	0.5	0,0,1,0,0,0,0,0,1,1	0.17	15%	30%	14%	14%	.367 11-30, 3 HR, 8 RBI, 1 BB, 8 SO	Flexen	R	.286 2-7, 0 HR, 1 RBI, 3 BB, 1 SO	-475
Taylor Ward	'+500	LF	R	5	.231	LAA	@	WSH	11th	30th	hr	0.5	1,0,1,0,0,0,0,0,0,0	0.15	15%	20%	13%	0%	.357 5-14, 0 HR, 0 RBI, 3 BB, 1 SO	Corbin	L	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	-800
Jeimer Candelario	'+550	3B	S	6	.231	CIN	@	MIL	27th	20th	hr	0.5	0,0,0,0,1,0,0,0,0,0	0.17	15%	10%	11%	12%	.235 12-51, 2 HR, 6 RBI, 0 BB, 16 SO	Myers	R		-1000
Trevor Larnach	'+600	LF	L	2	.250	MIN	v	CLE	24th	1st	hr	0.5	0,1,0,0,0,0,0,0,0,0	0.15	15%	10%	11%	0%	.121 4-33, 0 HR, 2 RBI, 7 BB, 8 SO	Williams	R		-1100
Jonah Bride	'+1100	3B	R	4	.270	MIA	v	SD	14th	3rd	hr	0.5	1,0,1,0,1,0,0,0,0,1	0.15	15%	40%	1%	100%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Waldron	R		-2500
Cody Bellinger	'+390	CF	L	4	.279	CHC	@	CHW	29th	27th	hr	0.5	0,1,0,1,0,0,0,0,0,1	0.14	14%	30%	18%	21%	.240 6-25, 2 HR, 6 RBI, 3 BB, 6 SO	Flexen	R	.300 3-10, 0 HR, 0 RBI, 0 BB, 2 SO	-600
Paul Goldschmidt	'+550	1B	R	4	.231	STL	@	KC	1st	25th	hr	0.5	0,0,1,0,0,0,0,0,0,0	0.15	14%	10%	17%	12%	.259 7-27, 1 HR, 2 RBI, 3 BB, 9 SO	Wacha	R	.211 4-19, 0 HR, 2 RBI, 3 BB, 8 SO	-1000
Byron Buxton	'+360	CF	R	3	.276	MIN	v	CLE	24th	1st	hr	0.5	1,0,0,0,1,1,0,0,0,0	0.16	14%	30%	15%	17%	.077 2-26, 0 HR, 1 RBI, 3 BB, 10 SO	Williams	R		-575
Carlos Santana	'+700	1B	S	6	.247	MIN	v	CLE	24th	1st	hr	0.5	0,0,0,0,0,0,0,0,0,1	0.14	14%	10%	15%	5%	.162 6-37, 1 HR, 1 RBI, 2 BB, 10 SO	Williams	R		-1400
Vinnie Pasquantino	'+800	1B	L	3	.264	KC	v	STL	10th	9th	hr	0.5	0,1,2,0,1,0,1,0,1,0	0.15	14%	50%	14%	0%	.318 7-22, 0 HR, 4 RBI, 0 BB, 2 SO	Pallante	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1600
Spencer Steer	'+425	LF	R	3	.232	CIN	@	MIL	27th	20th	hr	0.5	0,0,0,0,0,0,0,0,0,1	0.14	14%	10%	14%	12%	.188 12-64, 2 HR, 7 RBI, 7 BB, 16 SO	Myers	R		-700
Trea Turner	'+550	SS	R	2	.302	PHI	@	ARI	9th	19th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.17	14%	0%	14%	18%	.235 12-51, 2 HR, 9 RBI, 6 BB, 8 SO	Gallen	R	.222 4-18, 1 HR, 1 RBI, 2 BB, 6 SO	-1000
Andrew Mccutchen	'+550	RF	R	1	.231	PIT	@	LAD	23rd	21st	hr	0.5	0,0,0,0,0,0,0,0,0,1	0.14	14%	10%	14%	14%	.118 4-34, 1 HR, 4 RBI, 4 BB, 10 SO	Ryan	R		-900
Ryan Mcmahon	'+700	3B	L	4	.253	COL	v	ATL	2nd	13th	hr	0.5	0,1,0,0,0,0,0,0,0,0	0.14	14%	10%	13%	11%	.417 10-24, 3 HR, 6 RBI, 4 BB, 6 SO	Fried	L	.000 0-5, 0 HR, 0 RBI, 1 BB, 2 SO	-1200
Mj Melendez	'+600	LF	L	6	.196	KC	v	STL	10th	9th	hr	0.5	0,0,1,0,0,0,1,0,0,0	0.14	14%	20%	12%	11%	.280 7-25, 1 HR, 4 RBI, 2 BB, 4 SO	Pallante	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 0 SO	-1100
Adley Rutschman	'+700	C	S	5	.261	BAL	@	TB	26th	4th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.16	14%	0%	12%	16%	.230 17-74, 3 HR, 14 RBI, 11 BB, 20 SO	Alexander	L		-1400
Brandon Nimmo	'+475	LF	L	2	.233	NYM	@	SEA	3rd	10th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.15	14%	0%	11%	12%	.357 5-14, 1 HR, 1 RBI, 3 BB, 4 SO	Gilbert	R	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	-800
Zach Neto	'+450	SS	R	2	.262	LAA	@	WSH	11th	30th	hr	0.5	0,0,0,0,1,0,1,1,0,0	0.14	14%	30%	10%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L		-750
Ezequiel Tovar	'+650	SS	R	2	.279	COL	v	ATL	2nd	13th	hr	0.5	1,0,0,0,0,0,0,1,0,0	0.17	14%	20%	10%	12%	.242 8-33, 1 HR, 4 RBI, 0 BB, 13 SO	Fried	L		-1200
Michael Busch	'+370	1B	L	2	.263	CHC	@	CHW	29th	27th	hr	0.5	0,0,0,1,1,0,0,0,1,0	0.14	14%	30%	8%	0%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-600
Hunter Goodman	'+700	RF	R	-	.174	COL	v	ATL	2nd	13th	hr	0.5	0,0,0,0,0,0,0,1,0,0	0.16	14%	10%	0%	0%		Fried	L		-1400
Will Smith	'+650	C	R	4	.247	LAD	v	PIT	8th	8th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.16	13%	0%	19%	0%	.300 6-20, 0 HR, 4 RBI, 4 BB, 4 SO	Skenes	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1200
Eugenio Suarez	'+550	3B	R	6	.228	ARI	v	PHI	4th	6th	hr	0.5	3,0,0,0,0,0,0,0,1,0	0.15	13%	20%	18%	22%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	-1000
Alex Bregman	'+600	3B	R	2	.256	HOU	@	BOS	21st	24th	hr	0.5	0,0,0,0,0,0,1,0,0,0	0.14	13%	10%	17%	16%	.471 16-34, 1 HR, 5 RBI, 5 BB, 6 SO	Keller	R		-1000
Mitch Garver	'+475	DH	R	7	.169	SEA	v	NYM	17th	14th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.13	13%	0%	16%	40%	.111 1-9, 1 HR, 1 RBI, 4 BB, 4 SO	Manaea	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-800
Lourdes Gurriel	'+650	LF	R	5	.265	ARI	v	PHI	4th	6th	hr	0.5	1,0,0,0,0,0,0,0,0,0	0.13	13%	10%	14%	14%	.333 11-33, 2 HR, 3 RBI, 2 BB, 11 SO	Nola	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 3 SO	-1200
Nick Castellanos	'+650	RF	R	7	.244	PHI	@	ARI	9th	19th	hr	0.5	0,0,0,0,0,0,0,0,0,0	0.13	13%	0%	14%	13%	.283 13-46, 2 HR, 11 RBI, 6 BB, 12 SO	Gallen	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 1 SO	-1200
Jarred Kelenic	'+475	LF	L	8	.239	ATL	@	COL	28th	29th	hr	0.5	1,0,0,0,0,0,0,1,0,0	0.13	13%	20%	12%	17%	.500 7-14, 1 HR, 3 RBI, 1 BB, 5 SO	Hudson	R		-800
Lawrence Butler	'+550	RF	L	1	.237	OAK	@	TOR	30th	18th	hr	0.5	0,1,0,0,0,0,1,0,0,0	0.16	13%	20%	7%	50%	.375 3-8, 2 HR, 3 RBI, 0 BB, 3 SO	Rodriguez	R		-1000
Luis Garcia	'+550	2B	L	3	.293	WSH	v	LAA	20th	23rd	hr	0.5	0,0,0,1,1,0,0,0,1,0	0.14	13%	30%	7%	0%	.286 2-7, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-2, 0 HR, 1 RBI, 0 BB, 0 SO	-1000
Ben Rice	'+450	1B	L	8	.197	NYY	v	TEX	25th	15th	hr	0.5	0,0,0,0,0,1,0,0,0,0	0.18	13%	10%	0%	0%		Eovaldi	R		-750
Jackson Chourio	'+550	RF	R	2	.271	MIL	v	CIN	16th	28th	hr	0.5	1,0,0,0,0,0,0,0,2,0	0.14	13%	20%	0%	0%	.211 4-19, 0 HR, 4 RBI, 5 BB, 7 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-1000
