NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Josh Smith	-150	3B	L	1	.272	TEX	@	NYY	15th	26th	tb	0.5	4,2,0,1,0,3,0,4,0,0	1.46	64%	50%	40%	29%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Rodon	L		'+105
Ryan Mcmahon	-195	3B	L	4	.253	COL	v	ATL	2nd	16th	tb	0.5	0,4,2,0,0,0,0,0,0,3	1.56	63%	30%	57%	57%	.417 10-24, 3 HR, 6 RBI, 4 BB, 6 SO	Fried	L	.000 0-5, 0 HR, 0 RBI, 1 BB, 2 SO	'+140
Byron Buxton	-175	CF	R	3	.276	MIN	v	CLE	18th	17th	tb	0.5	6,0,2,0,4,4,0,2,0,2	1.75	63%	60%	56%	38%	.077 2-26, 0 HR, 1 RBI, 3 BB, 10 SO	Williams	R		'+125
Abraham Toro	-190	3B	S	6	.247	OAK	@	TOR	28th	15th	tb	0.5	0,0,1,1,0,2,2,0,1,0	1.34	63%	50%	49%	53%	.238 5-21, 1 HR, 4 RBI, 0 BB, 7 SO	Rodriguez	R		'+135
Kebryan Hayes	-200	3B	R	7	.246	PIT	@	LAD	14th	18th	tb	0.5	1,0,1,1,2,0,1,2,2,1	1.13	62%	80%	71%	70%	.320 8-25, 0 HR, 3 RBI, 5 BB, 5 SO	Ryan	R		'+140
Nathaniel Lowe	-145	1B	L	6	.260	TEX	@	NYY	15th	26th	tb	0.5	0,2,5,1,0,1,0,0,0,4	1.34	62%	50%	69%	44%	.273 6-22, 1 HR, 2 RBI, 6 BB, 7 SO	Rodon	L		'+100
Jorge Polanco	-150	2B	S	5	.207	SEA	v	NYM	5th	22nd	tb	0.5	9,1,0,6,0,2,0,1,0,0	1.19	62%	50%	67%	67%	.250 2-8, 0 HR, 0 RBI, 1 BB, 4 SO	Manaea	L	.000 0-6, 0 HR, 0 RBI, 1 BB, 0 SO	'+105
Trevor Larnach	-190	LF	L	2	.250	MIN	v	CLE	18th	17th	tb	0.5	0,4,0,0,1,1,1,2,0,2	1.36	62%	60%	53%	27%	.121 4-33, 0 HR, 2 RBI, 7 BB, 8 SO	Williams	R		'+135
Jonah Bride	-170	3B	R	4	.270	MIA	v	SD	8th	30th	tb	0.5	6,1,4,0,4,2,0,2,1,4	1.31	62%	80%	42%	100%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Waldron	R		'+120
Jesse Winker	-165	LF	L	5	.292	NYM	@	SEA	1st	25th	tb	0.5	0,1,1,0,1,0,3,1	0.88	62%	62%	0%	100%	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	Gilbert	R	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	'+115
Andrew Mccutchen	-175	RF	R	1	.231	PIT	@	LAD	14th	18th	tb	0.5	2,0,1,1,1,3,1,0,1,5	1.46	61%	80%	67%	62%	.118 4-34, 1 HR, 4 RBI, 4 BB, 10 SO	Ryan	R		'+125
Adolis Garcia	-160	RF	R	7	.208	TEX	@	NYY	15th	26th	tb	0.5	1,1,0,1,0,2,0,1,0,1	1.43	61%	60%	63%	67%	.222 6-27, 2 HR, 3 RBI, 3 BB, 8 SO	Rodon	L		'+115
Pete Alonso	-170	1B	R	4	.244	NYM	@	SEA	1st	25th	tb	0.5	0,0,4,1,0,1,1,1,9,0	1.8	61%	60%	62%	71%	.294 5-17, 2 HR, 4 RBI, 0 BB, 6 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+120
Garrett Mitchell	-185	CF	L	3	.278	MIL	v	CIN	11th	5th	tb	0.5	1,2,0,2,1,2,0,0,5,0	1.21	61%	60%	56%	33%	.200 2-10, 0 HR, 0 RBI, 2 BB, 3 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+130
Francisco Alvarez	-145	C	R	7	.267	NYM	@	SEA	1st	25th	tb	0.5	0,4,0,0,1,1,2,1,4,0	1.41	61%	60%	48%	50%	.154 2-13, 0 HR, 1 RBI, 0 BB, 4 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+105
Bryson Stott	-205	2B	L	8	.237	PHI	@	ARI	29th	10th	tb	0.5	0,2,1,2,0,0,4,1,0,0	1.18	60%	50%	63%	75%	.333 13-39, 3 HR, 6 RBI, 2 BB, 8 SO	Gallen	R	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	'+145
Bligh Madris	-185	RF	L	5	.312	DET	@	SF	19th	13th	tb	0.5	0,1,2,0,7,1,0,2,1,0	1.4	60%	60%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Webb	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+130
Dillon Dingler	-180	C		-	.188	DET	@	SF	19th	13th	tb	0.5	2,0,1,2,0	1.0	60%	60%	0%	0%		Webb	R		'+130
Juan Yepez	'+120	1B	R	2	.325	WSH	v	LAA	16th	8th	tb	1.5	0,2,3,0,1,0,2,5,1,1	1.97	60%	40%	0%	0%	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	Canning	R		-170
Will Smith	-180	C	R	4	.247	LAD	v	PIT	20th	11th	tb	0.5	0,0,0,2,0,0,1,0,0,1	1.64	59%	30%	62%	54%	.300 6-20, 0 HR, 4 RBI, 4 BB, 4 SO	Skenes	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+130
Ha Seong Kim	-160	SS	R	8	.223	SD	@	MIA	26th	12th	tb	0.5	1,3,0,0,0,0,0,1,0,1	1.18	59%	40%	56%	48%	.250 9-36, 2 HR, 6 RBI, 4 BB, 5 SO	Munoz	R		'+115
Lars Nootbaar	-185	RF	L	7	.225	STL	@	KC	7th	6th	tb	0.5	2,0,1,0,0,1,0,0,0,0	1.24	59%	30%	51%	55%	.294 5-17, 1 HR, 2 RBI, 2 BB, 3 SO	Wacha	R	.600 3-5, 1 HR, 1 RBI, 0 BB, 0 SO	'+130
Joey Bart	-165	C	R	5	.267	PIT	@	LAD	14th	18th	tb	0.5	2,0,2,6,1,5,0,1,6,4	1.53	59%	80%	46%	42%	.308 4-13, 1 HR, 3 RBI, 0 BB, 4 SO	Ryan	R		'+115
Carlos Santana	-140	1B	S	6	.247	MIN	v	CLE	18th	17th	tb	0.5	1,1,3,0,0,2,0,2,1,5	1.49	58%	70%	61%	37%	.162 6-37, 1 HR, 1 RBI, 2 BB, 10 SO	Williams	R		'+100
Brandon Lowe	-170	2B	L	2	.262	TB	v	BAL	9th	21st	tb	0.5	2,1,1,0,3,3,4,0,6,0	1.76	58%	70%	60%	57%	.136 8-59, 2 HR, 6 RBI, 8 BB, 18 SO	Burnes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+120
Michael Toglia	-185	1B	S	7	.206	COL	v	ATL	2nd	16th	tb	0.5	0,0,5,0,0,0,0,3,1,1	1.65	58%	40%	50%	57%	.143 2-14, 0 HR, 0 RBI, 1 BB, 3 SO	Fried	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+130
Jj Bleday	-180	CF	L	3	.241	OAK	@	TOR	28th	15th	tb	0.5	1,4,2,3,1,1,2,0,1,2	1.56	58%	90%	46%	57%	.167 4-24, 2 HR, 5 RBI, 3 BB, 5 SO	Rodriguez	R		'+125
Michael Busch	-185	1B	L	2	.263	CHC	@	CHW	27th	9th	tb	0.5	0,0,0,4,5,1,0,1,5,1	1.5	58%	60%	38%	67%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+130
Mitch Haniger	-130	RF	R	8	.208	SEA	v	NYM	5th	22nd	tb	0.5	1,1,0,5,5,0,0,0,2,1	1.12	57%	60%	65%	80%	.333 5-15, 0 HR, 3 RBI, 1 BB, 6 SO	Manaea	L	.357 10-28, 0 HR, 2 RBI, 1 BB, 3 SO	-110
Harrison Bader	-130	CF	R	9	.262	NYM	@	SEA	1st	25th	tb	0.5	1,0,2,0,1,4,1,0,1,0	1.23	57%	60%	51%	40%	.136 3-22, 0 HR, 0 RBI, 0 BB, 0 SO	Gilbert	R		-105
Joey Ortiz	-165	3B	R	9	.254	MIL	v	CIN	11th	5th	tb	0.5	3,1,1,0,0,0,2,5,2,2	1.25	57%	70%	43%	71%	.286 6-21, 1 HR, 5 RBI, 4 BB, 5 SO	Martinez	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+120
David Fry	-190	C	R	5	.275	CLE	@	MIN	10th	23rd	tb	0.5	1,1,0,4,1,0,0,0,4,1	1.28	57%	60%	36%	38%	.417 5-12, 2 HR, 5 RBI, 3 BB, 2 SO	Richardson	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Jeff Mcneil	-190	2B	L	8	.239	NYM	@	SEA	1st	25th	tb	0.5	3,0,2,0,1,2,5,0,2,2	1.28	56%	70%	67%	86%	.471 8-17, 1 HR, 2 RBI, 0 BB, 0 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Andrew Benintendi	-135	LF	L	6	.214	CHW	v	CHC	4th	24th	tb	0.5	2,0,3,1,0,6,1,6,4,8	1.29	56%	80%	65%	91%	.316 6-19, 2 HR, 3 RBI, 4 BB, 1 SO	Steele	L		-105
Eugenio Suarez	-185	3B	R	6	.228	ARI	v	PHI	3rd	27th	tb	0.5	13,2,2,1,0,2,2,2,4,1	1.46	56%	90%	61%	54%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	'+130
Hunter Renfroe	-205	RF	R	5	.233	KC	v	STL	22nd	3rd	tb	0.5	2,1,1,3,2,2,0,0,0,0	1.26	56%	60%	58%	75%	.229 8-35, 1 HR, 4 RBI, 1 BB, 8 SO	Pallante	R	.750 3-4, 0 HR, 0 RBI, 0 BB, 0 SO	'+145
Cal Raleigh	-175	C	S	3	.214	SEA	v	NYM	5th	22nd	tb	0.5	5,0,2,0,0,2,0,4,1,1	1.5	56%	60%	52%	80%	.231 3-13, 0 HR, 2 RBI, 3 BB, 6 SO	Manaea	L	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	'+125
Ryan Jeffers	-145	C	R	8	.227	MIN	v	CLE	18th	17th	tb	0.5	0,0,1,4,0,5,0,0,0,4	1.54	56%	40%	51%	49%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+105
Ildemaro Vargas	-185	2B	S	8	.259	WSH	v	LAA	16th	8th	tb	0.5	0,2,2,1,1,0,3,1,0,0	0.97	56%	60%	48%	50%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		'+130
Bobby Witt	-140	SS	R	2	.344	KC	v	STL	22nd	3rd	tb	1.5	1,2,6,1,0,1,1,3,10,0	2.39	56%	40%	46%	45%	.276 8-29, 2 HR, 6 RBI, 1 BB, 6 SO	Pallante	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+100
Shohei Ohtani	'+105	DH	L	1	.304	LAD	v	PIT	20th	11th	tb	1.5	0,0,0,4,2,0,6,0,0,4	2.45	56%	40%	44%	50%	.222 6-27, 3 HR, 5 RBI, 4 BB, 14 SO	Skenes	R	.667 2-3, 1 HR, 2 RBI, 0 BB, 1 SO	-150
Alex Call	'+135	RF	R	7	.415	WSH	v	LAA	16th	8th	tb	1.5	1,2,0,3,2,0,4,2,2,3	1.67	56%	70%	22%	50%	.294 5-17, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-190
Ty France	-195	1B	R	7	.267	CIN	@	MIL	17th	29th	tb	0.5	0,0,1,0,7,4,1,0,3	1.78	56%	56%	0%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		'+135
Gavin Lux	-145	2B	L	5	.242	LAD	v	PIT	20th	11th	tb	0.5	4,1,2,1,1,1,3,0,1,0	1.15	55%	80%	61%	47%	.184 9-49, 0 HR, 1 RBI, 6 BB, 12 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+105
Johan Rojas	-155	CF	R	9	.241	PHI	@	ARI	29th	10th	tb	0.5	1,0,1,0,1,0,2,1,0,3	0.91	55%	60%	59%	50%	.286 2-7, 0 HR, 1 RBI, 1 BB, 1 SO	Gallen	R		'+110
Sal Frelick	-180	RF	L	8	.273	MIL	v	CIN	11th	5th	tb	0.5	2,1,1,2,0,0,1,0,4,3	1.15	55%	70%	58%	56%	.300 9-30, 1 HR, 3 RBI, 6 BB, 5 SO	Martinez	R	.500 1-2, 0 HR, 2 RBI, 0 BB, 0 SO	'+125
Jonah Heim	-170	C	S	9	.233	TEX	@	NYY	15th	26th	tb	0.5	2,0,0,2,0,5,0,0,0,2	1.22	55%	40%	55%	67%	.409 9-22, 2 HR, 6 RBI, 1 BB, 3 SO	Rodon	L		'+120
Max Schuemann	-160	SS	R	9	.249	OAK	@	TOR	28th	15th	tb	0.5	0,0,0,2,0,1,1,0,0,1	1.04	55%	40%	0%	75%	.250 3-12, 0 HR, 0 RBI, 0 BB, 4 SO	Rodriguez	R		'+115
Dominic Smith	-165	1B	L	6	.235	BOS	v	HOU	6th	14th	tb	0.5	2,0,6,4,2,2,2,1,2,0	1.19	55%	80%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Arrighetti	R		'+120
Royce Lewis	'+120	3B	R	4	.267	MIN	v	CLE	18th	17th	tb	1.5	0,0,2,6,0,5,0,4,1,0	2.3	54%	40%	53%	33%	.244 11-45, 4 HR, 14 RBI, 5 BB, 11 SO	Williams	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-170
Justyn Henry Malloy	-200	LF	R	4	.210	DET	@	SF	19th	13th	tb	0.5	0,1,1,0,5,2,1,0,1,0	1.26	54%	60%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Webb	R		'+140
Josh Lowe	-175	RF	L	4	.235	TB	v	BAL	9th	21st	tb	0.5	0,2,3,0,11,0,0,3,0,0	1.32	53%	40%	65%	56%	.133 6-45, 1 HR, 1 RBI, 4 BB, 16 SO	Burnes	R		'+125
Brandon Marsh	-160	LF	L	5	.236	PHI	@	ARI	29th	10th	tb	0.5	0,0,3,2,1,0,0,0,0,0	1.27	53%	30%	55%	58%	.207 6-29, 0 HR, 3 RBI, 2 BB, 15 SO	Gallen	R	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+115
Jarren Duran	-125	LF	L	1	.293	BOS	v	HOU	6th	14th	tb	1.5	4,1,2,4,1,7,2,1,0,3	2.16	53%	60%	39%	50%	.250 4-16, 1 HR, 3 RBI, 1 BB, 4 SO	Arrighetti	R		-110
Colton Cowser	-170	LF	L	1	.241	BAL	@	TB	21st	28th	tb	0.5	2,5,2,1,1,2,0,0,5,4	1.4	53%	80%	30%	55%	.194 7-36, 1 HR, 3 RBI, 2 BB, 15 SO	Alexander	L		'+120
Jacob Young	-165	CF	R	9	.245	WSH	v	LAA	16th	8th	tb	0.5	0,0,1,1,0,2,1,1,0,0	0.97	52%	50%	64%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		'+115
Javier Baez	-180	SS	R	8	.181	DET	@	SF	19th	13th	tb	0.5	4,4,4,0,0,2,1,1,0,2	0.95	52%	70%	61%	58%	.417 5-12, 0 HR, 4 RBI, 2 BB, 4 SO	Webb	R		'+130
Enrique Hernandez	-150	3B	R	6	.209	LAD	v	PIT	20th	11th	tb	0.5	0,1,0,0,1,3,0,2,1,4	1.04	52%	60%	52%	36%	.118 2-17, 1 HR, 3 RBI, 2 BB, 7 SO	Skenes	R		'+105
David Hamilton	-130	SS	L	8	.257	BOS	v	HOU	6th	14th	tb	0.5	0,2,0,0,0,5,3,2,0,2	1.21	52%	50%	29%	33%	.167 1-6, 0 HR, 2 RBI, 1 BB, 0 SO	Arrighetti	R		-105
Aaron Judge	'+115	CF	R	3	.323	NYY	v	TEX	13th	19th	tb	1.5	1,8,3,0,5,5,1,1,2,0	2.46	51%	50%	46%	46%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-160
Jose Ramirez	'+100	3B	S	3	.279	CLE	@	MIN	10th	23rd	tb	1.5	4,6,0,4,2,4,4,1,2,0	2.14	51%	70%	45%	48%	.200 16-80, 2 HR, 8 RBI, 4 BB, 7 SO	Richardson	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-140
Noelvi Marte	-185	3B	R	9	.185	CIN	@	MIL	17th	29th	tb	0.5	2,0,0,0,0,4,3,1,0,4	1.15	50%	50%	76%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		'+130
Rowdy Tellez	-155	1B	L	4	.255	PIT	@	LAD	14th	18th	tb	0.5	0,1,0,1,0,1,2,1,2,1	1.14	50%	70%	57%	44%	.222 4-18, 1 HR, 1 RBI, 0 BB, 6 SO	Ryan	R		'+110
Rafael Devers	-120	3B	L	4	.301	BOS	v	HOU	6th	14th	tb	1.5	2,7,5,6,2,1,2,0,2,0	2.26	50%	70%	49%	44%	.143 5-35, 0 HR, 5 RBI, 3 BB, 9 SO	Arrighetti	R		-115
Josh Jung	'+125	3B	R	4	.283	TEX	@	NYY	15th	26th	tb	1.5	3,6,1,0,0,1,6,2,0,1	2.25	50%	40%	41%	30%	.217 5-23, 1 HR, 5 RBI, 2 BB, 9 SO	Rodon	L		-180
Brent Rooker	'+105	LF	R	4	.288	OAK	@	TOR	28th	15th	tb	1.5	3,4,0,4,0,4,0,2,1,0	2.1	50%	50%	36%	31%	.185 5-27, 1 HR, 1 RBI, 1 BB, 14 SO	Rodriguez	R		-150
Xavier Edwards	'+135	SS	S	1	.364	MIA	v	SD	8th	30th	tb	1.5	1,1,2,1,2,2,3,0,2,0	1.64	50%	50%	25%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 0 SO	Waldron	R		-190
Ben Rice	-130	1B	L	8	.197	NYY	v	TEX	13th	19th	tb	0.5	0,0,0,2,2,5,1,0,0,0	1.34	50%	40%	0%	0%		Eovaldi	R		-110
Christopher Morel	-145	3B	R	3	.138	TB	v	BAL	9th	21st	tb	0.5	4,4,0,0,0,0,1,1	1.25	50%	50%	0%	100%	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	Burnes	R	.286 2-7, 1 HR, 1 RBI, 1 BB, 4 SO	'+100
Justin Turner	-185	1B	R	4	.200	SEA	v	NYM	5th	22nd	tb	0.5	1,2,5,0,0,1,0,0	1.12	50%	50%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Manaea	L	.385 5-13, 1 HR, 3 RBI, 0 BB, 3 SO	'+135
Victor Robles	-205	CF	R	1	.310	SEA	v	NYM	5th	22nd	tb	0.5	3,0,2,5,0,1,1,0,0,0	1.15	50%	50%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	Manaea	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+145
Jared Triolo	-135	2B	R	-	.198	PIT	@	LAD	14th	18th	tb	0.5	0,0,2,2,3,0,0,0,0,0	0.86	49%	30%	69%	80%	.312 5-16, 0 HR, 2 RBI, 2 BB, 7 SO	Ryan	R		-105
Davis Schneider	-150	LF	R	8	.206	TOR	v	OAK	23rd	4th	tb	0.5	2,2,0,1,0,2,0,1,0,0	1.1	49%	50%	54%	29%	.111 2-18, 1 HR, 3 RBI, 5 BB, 6 SO	Bido	R		'+105
Nolan Gorman	-125	2B	L	-	.205	STL	@	KC	7th	6th	tb	0.5	1,0,0,0,0,0,1,2,0,2	1.42	49%	40%	54%	43%	.136 3-22, 0 HR, 2 RBI, 3 BB, 12 SO	Wacha	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 2 SO	-110
Jose Siri	-110	CF	R	5	.203	TB	v	BAL	9th	21st	tb	0.5	0,0,0,1,1,2,2,1,0,0	1.21	49%	50%	51%	59%	.217 10-46, 2 HR, 6 RBI, 4 BB, 22 SO	Burnes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-130
Miguel Amaya	-140	C	R	9	.212	CHC	@	CHW	27th	9th	tb	0.5	0,0,0,2,0,0,5,0,0,1	0.82	49%	30%	45%	100%	.333 2-6, 0 HR, 1 RBI, 0 BB, 1 SO	Flexen	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+100
Ketel Marte	'+115	2B	S	2	.299	ARI	v	PHI	3rd	27th	tb	1.5	2,1,8,1,4,4,0,4,0,1	2.14	49%	50%	42%	39%	.314 11-35, 1 HR, 5 RBI, 3 BB, 7 SO	Nola	R	.167 1-6, 1 HR, 3 RBI, 0 BB, 2 SO	-165
Gunnar Henderson	'+135	SS	L	3	.280	BAL	@	TB	21st	28th	tb	1.5	1,4,3,0,4,6,0,0,0,0	2.17	49%	40%	41%	52%	.293 24-82, 7 HR, 12 RBI, 10 BB, 28 SO	Alexander	L		-195
Alec Bohm	'+110	3B	R	4	.298	PHI	@	ARI	29th	10th	tb	1.5	2,5,3,1,4,1,3,2,2,3	1.88	49%	80%	39%	50%	.326 15-46, 1 HR, 9 RBI, 1 BB, 2 SO	Gallen	R	.000 0-5, 0 HR, 0 RBI, 1 BB, 0 SO	-155
Zack Gelof	-170	2B	R	8	.194	OAK	@	TOR	28th	15th	tb	0.5	0,0,2,0,0,0,0,5,2,0	1.29	48%	30%	67%	33%	.174 4-23, 0 HR, 0 RBI, 0 BB, 7 SO	Rodriguez	R		'+120
Cedric Mullins	-145	CF	L	-	.217	BAL	@	TB	21st	28th	tb	0.5	2,1,2,0,0,0,0,0,2,5	1.19	48%	50%	63%	53%	.188 9-48, 1 HR, 3 RBI, 1 BB, 10 SO	Alexander	L		'+100
Kyle Higashioka	-140	C	R	9	.230	SD	@	MIA	26th	12th	tb	0.5	7,0,1,1,1,0,4,5,0,0	1.59	48%	60%	45%	50%	.444 4-9, 0 HR, 2 RBI, 2 BB, 4 SO	Munoz	R		'+100
William Contreras	'+115	C	R	4	.288	MIL	v	CIN	11th	5th	tb	1.5	0,0,0,4,2,0,7,1,7,1	1.81	48%	40%	42%	46%	.325 25-77, 3 HR, 7 RBI, 7 BB, 13 SO	Martinez	R	.400 2-5, 0 HR, 1 RBI, 0 BB, 1 SO	-160
