NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Justyn Henry Malloy	-290	LF	R	4	.210	DET	@	SF	18th	23rd	so	0.5	1,0,1,1,0,0,2,3,1,2	1.22	78%	70%	0%	100%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Webb	R		'+205
Miguel Vargas	-230	LF	R	1	.088	CHW	v	CHC	20th	13th	so	0.5	2,1,2,2,3,0,0,2,1	1.44	78%	78%	0%	100%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Steele	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+165
Mitch Garver	-250	DH	R	7	.169	SEA	v	NYM	13th	9th	so	0.5	0,3,1,2,0,1,1,2,0,1	1.2	75%	70%	61%	70%	.111 1-9, 1 HR, 1 RBI, 4 BB, 4 SO	Manaea	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	'+180
Randy Arozarena	-295	LF	R	2	.279	SEA	v	NYM	13th	9th	so	0.5	1,1,1,0,2,1,1,1,2,0	1.0	75%	80%	0%	0%	.000 0-2, 0 HR, 0 RBI, 2 BB, 0 SO	Manaea	L	.333 2-6, 0 HR, 0 RBI, 1 BB, 1 SO	'+205
Willson Contreras	-250	C	R	3	.261	STL	@	KC	2nd	14th	so	0.5	1,1,3,0,0,2,1,0,1,1	1.15	74%	70%	62%	77%	.385 10-26, 3 HR, 11 RBI, 3 BB, 9 SO	Wacha	R	.267 4-15, 2 HR, 4 RBI, 3 BB, 3 SO	'+180
Noelvi Marte	-250	3B	R	9	.185	CIN	@	MIL	22nd	15th	so	0.5	3,0,0,2,2,1,1,1,1,0	1.18	74%	70%	50%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		'+180
Eugenio Suarez	-240	3B	R	6	.228	ARI	v	PHI	15th	22nd	so	0.5	0,1,0,3,1,1,1,1,2,0	1.12	73%	70%	72%	70%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	'+170
Austin Riley	-170	3B	R	2	.265	ATL	@	COL	29th	27th	so	0.5	0,1,2,1,0,1,0,1,2,2	1.08	73%	70%	70%	71%	.270 10-37, 1 HR, 3 RBI, 3 BB, 8 SO	Hudson	R	.125 1-8, 0 HR, 1 RBI, 0 BB, 1 SO	'+125
Seiya Suzuki	-230	RF	R	3	.270	CHC	@	CHW	20th	18th	so	0.5	2,0,2,1,1,2,0,1,0,2	1.19	73%	70%	66%	89%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	'+165
Jarred Kelenic	-165	LF	L	8	.239	ATL	@	COL	29th	27th	so	0.5	0,1,0,1,3,1,1,2,1,1	1.09	72%	80%	71%	83%	.500 7-14, 1 HR, 3 RBI, 1 BB, 5 SO	Hudson	R		'+120
Rhys Hoskins	-200	1B	R	7	.227	MIL	v	CIN	23rd	25th	so	0.5	0,2,1,1,0,2,0,1,1,1	1.07	72%	70%	70%	79%	.221 25-113, 9 HR, 26 RBI, 11 BB, 35 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+145
Matt Olson	-140	1B	L	4	.227	ATL	@	COL	29th	27th	so	0.5	1,1,1,1,2,2,0,1,2,0	1.17	71%	80%	65%	64%	.273 9-33, 2 HR, 6 RBI, 3 BB, 6 SO	Hudson	R	.833 5-6, 1 HR, 3 RBI, 2 BB, 1 SO	'+105
Rafael Devers	-250	3B	L	4	.301	BOS	v	HOU	3rd	2nd	so	0.5	0,1,0,0,2,1,1,0,0,2	1.01	71%	50%	64%	74%	.143 5-35, 0 HR, 5 RBI, 3 BB, 9 SO	Arrighetti	R		'+180
Jake Burger	-260	3B	R	2	.240	MIA	v	SD	1st	7th	so	0.5	1,0,3,1,3,2,2,1,1,1	1.14	70%	90%	73%	86%	.321 9-28, 1 HR, 2 RBI, 1 BB, 9 SO	Waldron	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+185
Willy Adames	-185	SS	R	5	.252	MIL	v	CIN	23rd	25th	so	0.5	0,1,3,2,2,2,1,2,1,1	1.05	70%	90%	72%	73%	.185 12-65, 5 HR, 13 RBI, 5 BB, 19 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 2 BB, 0 SO	'+135
Jeimer Candelario	-225	3B	S	6	.231	CIN	@	MIL	22nd	15th	so	0.5	1,3,1,1,0,1,0,1,2,1	1.01	70%	80%	67%	79%	.235 12-51, 2 HR, 6 RBI, 0 BB, 16 SO	Myers	R		'+160
Marcell Ozuna	-145	DH	R	3	.298	ATL	@	COL	29th	27th	so	0.5	3,4,0,2,0,1,2,0,0,2	1.03	70%	60%	62%	52%	.276 8-29, 3 HR, 6 RBI, 5 BB, 5 SO	Hudson	R	.600 3-5, 0 HR, 1 RBI, 0 BB, 1 SO	'+105
Whit Merrifield	'+115	LF	R	9	.269	ATL	@	COL	29th	27th	so	0.5	0,0,2,0,1,2,1,1,1,1	0.9	70%	70%	0%	100%	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	Hudson	R	.333 4-12, 0 HR, 0 RBI, 0 BB, 2 SO	-160
Aaron Judge	-290	CF	R	3	.323	NYY	v	TEX	7th	16th	so	0.5	0,3,0,4,2,1,1,0,0,2	1.1	69%	60%	76%	71%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	'+205
Jon Singleton	-225	1B	L	6	.238	HOU	@	BOS	28th	12th	so	0.5	1,1,2,0,1,1,3,1,1,1	0.98	69%	90%	69%	69%	.353 6-17, 0 HR, 4 RBI, 1 BB, 3 SO	Keller	R		'+165
Daulton Varsho	-280	LF	L	6	.205	TOR	v	OAK	26th	24th	so	0.5	0,1,1,2,1,1,1,1,0,2	1.0	69%	80%	61%	70%	.154 4-26, 0 HR, 0 RBI, 3 BB, 8 SO	Bido	R		'+200
Taylor Ward	-150	LF	R	5	.231	LAA	@	WSH	6th	1st	so	0.5	0,1,2,3,3,2,0,1,2,0	1.08	69%	70%	61%	57%	.357 5-14, 0 HR, 0 RBI, 3 BB, 1 SO	Corbin	L	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	'+110
Kyle Higashioka	-225	C	R	9	.230	SD	@	MIA	17th	4th	so	0.5	1,0,1,0,2,1,1,1,1,0	0.94	69%	70%	57%	33%	.444 4-9, 0 HR, 2 RBI, 2 BB, 4 SO	Munoz	R		'+165
Mj Melendez	-150	LF	L	6	.196	KC	v	STL	12th	8th	so	0.5	0,1,1,0,0,2,0,0,0,0	0.84	68%	30%	71%	44%	.280 7-25, 1 HR, 4 RBI, 2 BB, 4 SO	Pallante	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 0 SO	'+110
Gleyber Torres	-165	2B	R	5	.235	NYY	v	TEX	7th	16th	so	0.5	2,0,0,2,1,0,1,0,0,3	0.93	68%	50%	61%	56%	.115 3-26, 1 HR, 1 RBI, 1 BB, 2 SO	Eovaldi	R	.205 8-39, 0 HR, 1 RBI, 2 BB, 8 SO	'+120
Jt Realmuto	-230	C	R	6	.246	PHI	@	ARI	8th	3rd	so	0.5	1,2,1,0,3,0,0,0,0,1	1.06	68%	50%	59%	55%	.357 10-28, 3 HR, 7 RBI, 2 BB, 3 SO	Gallen	R	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	'+165
William Contreras	-145	C	R	4	.288	MIL	v	CIN	23rd	25th	so	0.5	1,0,1,1,0,1,0,4,1,2	0.89	67%	70%	69%	58%	.325 25-77, 3 HR, 7 RBI, 7 BB, 13 SO	Martinez	R	.400 2-5, 0 HR, 1 RBI, 0 BB, 1 SO	'+105
Dansby Swanson	-215	SS	R	7	.230	CHC	@	CHW	20th	18th	so	0.5	1,1,1,1,1,0,0,1,1,1	1.0	67%	80%	68%	70%	.280 7-25, 2 HR, 5 RBI, 3 BB, 9 SO	Flexen	R	.615 8-13, 0 HR, 1 RBI, 0 BB, 3 SO	'+155
Logan Ohoppe	-235	C	R	3	.260	LAA	@	WSH	6th	1st	so	0.5	2,0,1,2,1,1,4,2,0,3	1.03	67%	80%	57%	100%	.200 3-15, 1 HR, 2 RBI, 0 BB, 8 SO	Corbin	L	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+170
Leo Jimenez	-195	SS	R	9	.237	TOR	v	OAK	26th	24th	so	0.5	1,2,2,0,0,3,2,1,2,1	1.0	67%	80%	0%	100%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Bido	R		'+145
Hunter Goodman	-280	RF	R	-	.174	COL	v	ATL	25th	5th	so	0.5	0,0,0,2,2,0,0,0,3,1	0.92	67%	40%	0%	0%		Fried	L		'+200
Ceddanne Rafaela	-215	CF	R	9	.257	BOS	v	HOU	3rd	2nd	so	0.5	0,0,1,0,1,1,0,0,1,1	0.96	66%	50%	71%	67%	.429 3-7, 0 HR, 1 RBI, 2 BB, 3 SO	Arrighetti	R		'+155
Jesus Sanchez	-275	RF	L	3	.234	MIA	v	SD	1st	7th	so	0.5	2,1,0,1,3,0,2,1,3,1	0.9	66%	80%	67%	42%	.200 5-25, 1 HR, 2 RBI, 1 BB, 5 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+195
Anthony Volpe	-185	SS	R	7	.257	NYY	v	TEX	7th	16th	so	0.5	0,1,1,2,1,0,1,0,2,1	0.96	65%	70%	75%	86%	.150 3-20, 0 HR, 1 RBI, 2 BB, 8 SO	Eovaldi	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	'+135
Ryan Mountcastle	-240	1B	R	6	.269	BAL	@	TB	24th	17th	so	0.5	0,1,2,3,1,1,1,1,2,0	0.93	65%	80%	67%	64%	.311 14-45, 3 HR, 7 RBI, 5 BB, 12 SO	Alexander	L		'+170
Spencer Steer	-205	LF	R	3	.232	CIN	@	MIL	22nd	15th	so	0.5	1,2,0,2,0,1,0,0,1,0	0.86	65%	50%	63%	71%	.188 12-64, 2 HR, 7 RBI, 7 BB, 16 SO	Myers	R		'+150
Cj Abrams	-185	SS	L	1	.249	WSH	v	LAA	14th	26th	so	0.5	1,1,1,0,1,0,1,1,1,2	0.89	65%	80%	56%	100%	.182 2-11, 0 HR, 2 RBI, 0 BB, 3 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+135
Parker Meadows	-300	CF	L	7	.186	DET	@	SF	18th	23rd	so	0.5	0,2,0,1,0,1,1,1,1,1	0.97	64%	70%	72%	0%		Webb	R		'+210
Andrew Vaughn	-170	1B	R	4	.235	CHW	v	CHC	20th	13th	so	0.5	2,1,1,1,0,0,1,1,2,1	0.94	64%	80%	57%	57%	.250 7-28, 1 HR, 3 RBI, 2 BB, 6 SO	Steele	L		'+125
Jo Adell	-250	RF	R	7	.202	LAA	@	WSH	6th	1st	so	0.5	1,1,0,1,1,1,2,1,0,1	0.98	63%	80%	76%	100%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		'+180
Jared Triolo	-250	2B	R	-	.198	PIT	@	LAD	16th	10th	so	0.5	0,2,0,1,0,1,0,1,0,0	0.92	62%	40%	72%	80%	.312 5-16, 0 HR, 2 RBI, 2 BB, 7 SO	Ryan	R		'+180
Lars Nootbaar	-125	RF	L	7	.225	STL	@	KC	2nd	14th	so	0.5	1,0,1,1,0,1,0,1,0,0	0.79	62%	50%	52%	36%	.294 5-17, 1 HR, 2 RBI, 2 BB, 3 SO	Wacha	R	.600 3-5, 1 HR, 1 RBI, 0 BB, 0 SO	-110
Victor Scott	-155	CF	L	9	.115	STL	@	KC	2nd	14th	so	0.5	1,1,0,1,0,1,0,2,2,1	0.81	62%	70%	0%	100%	.200 1-5, 0 HR, 2 RBI, 0 BB, 1 SO	Wacha	R		'+115
Josh Bell	-215	1B	S	4	.242	ARI	v	PHI	15th	22nd	so	0.5	0,1,1,1,0,1,0,2	0.75	62%	62%	0%	50%	.143 1-7, 0 HR, 0 RBI, 1 BB, 2 SO	Nola	R	.179 5-28, 1 HR, 4 RBI, 1 BB, 4 SO	'+155
Ji Hwan Bae	-245	CF	L	8	.191	PIT	@	LAD	16th	10th	so	0.5	1,1,0,0,0,1,1,1,2,0	0.78	61%	60%	64%	67%	.625 5-8, 0 HR, 1 RBI, 0 BB, 2 SO	Ryan	R		'+175
Zach Neto	-180	SS	R	2	.262	LAA	@	WSH	6th	1st	so	0.5	1,0,1,2,0,1,0,1,1,1	0.82	61%	70%	63%	100%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L		'+130
Nick Castellanos	-160	RF	R	7	.244	PHI	@	ARI	8th	3rd	so	0.5	1,0,0,2,0,1,0,0,0,1	0.87	60%	40%	66%	74%	.283 13-46, 2 HR, 11 RBI, 6 BB, 12 SO	Gallen	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 1 SO	'+120
Cody Bellinger	-150	CF	L	4	.279	CHC	@	CHW	20th	18th	so	0.5	0,0,0,1,0,0,2,2,1,0	0.74	60%	40%	60%	57%	.240 6-25, 2 HR, 6 RBI, 3 BB, 6 SO	Flexen	R	.300 3-10, 0 HR, 0 RBI, 0 BB, 2 SO	'+110
Brandon Drury	-170	2B	R	8	.156	LAA	@	WSH	6th	1st	so	0.5	1,1,1,1,0,1,0,3,1,0	0.81	60%	70%	59%	51%	.273 3-11, 0 HR, 0 RBI, 1 BB, 1 SO	Corbin	L	.300 3-10, 0 HR, 0 RBI, 1 BB, 2 SO	'+125
Brendan Rodgers	-160	2B	R	5	.275	COL	v	ATL	25th	5th	so	0.5	2,1,0,2,0,1,0,1,0,2	0.88	60%	60%	59%	62%	.255 14-55, 2 HR, 8 RBI, 2 BB, 13 SO	Fried	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	'+120
Lourdes Gurriel	-135	LF	R	5	.265	ARI	v	PHI	15th	22nd	so	0.5	0,0,2,0,0,1,0,1,0,1	0.82	60%	40%	57%	59%	.333 11-33, 2 HR, 3 RBI, 2 BB, 11 SO	Nola	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 3 SO	'+100
Orlando Arcia	-105	SS	R	5	.227	ATL	@	COL	29th	27th	so	0.5	0,0,0,0,1,1,2,2,1,1	0.81	60%	60%	53%	47%	.379 11-29, 2 HR, 5 RBI, 3 BB, 5 SO	Hudson	R	.000 0-9, 0 HR, 1 RBI, 0 BB, 2 SO	-130
Wyatt Langford	-265	LF	R	5	.242	TEX	@	NYY	9th	19th	so	0.5	1,1,1,1,2,0,1,1,0,0	0.83	60%	70%	0%	0%		Rodon	L		'+190
Wenceel Perez	-155	RF	S	1	.242	DET	@	SF	18th	23rd	so	0.5	0,1,0,1,1,0,0,2,2,1	0.78	60%	60%	0%	100%	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	Webb	R		'+115
Lenyn Sosa	-220	3B	R	2	.224	CHW	v	CHC	20th	13th	so	0.5	0,1,1,2,0,1,1,0,0,0	0.8	59%	50%	65%	33%	.667 4-6, 1 HR, 3 RBI, 2 BB, 1 SO	Steele	L		'+160
Gavin Lux	-280	2B	L	5	.242	LAD	v	PIT	27th	20th	so	0.5	0,3,0,1,2,1,0,0,1,1	0.77	59%	60%	64%	67%	.184 9-49, 0 HR, 1 RBI, 6 BB, 12 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+200
Elias Diaz	-130	C	R	8	.274	COL	v	ATL	25th	5th	so	0.5	1,2,0,1,0,1,1,0,2,1	0.73	59%	70%	51%	60%	.226 7-31, 1 HR, 2 RBI, 1 BB, 9 SO	Fried	L	.333 3-9, 0 HR, 0 RBI, 0 BB, 2 SO	-105
Max Schuemann	-245	SS	R	9	.249	OAK	@	TOR	5th	6th	so	0.5	2,0,1,0,0,0,2,0,0,1	0.86	59%	40%	0%	75%	.250 3-12, 0 HR, 0 RBI, 0 BB, 4 SO	Rodriguez	R		'+175
Javier Baez	-160	SS	R	8	.181	DET	@	SF	18th	23rd	so	0.5	1,0,0,2,2,1,1,1,1,1	0.81	58%	80%	67%	60%	.417 5-12, 0 HR, 4 RBI, 2 BB, 4 SO	Webb	R		'+120
Jonathan India	-245	2B	R	1	.253	CIN	@	MIL	22nd	15th	so	0.5	1,1,3,0,3,0,3,1,2,0	0.86	58%	70%	64%	75%	.200 13-65, 1 HR, 8 RBI, 2 BB, 17 SO	Myers	R		'+175
Austin Hedges	-265	C	R	-	.146	CLE	@	MIN	10th	29th	so	0.5	0,0,0,2,0,0,1,1,1,2	0.87	58%	50%	62%	73%	.111 1-9, 0 HR, 0 RBI, 0 BB, 4 SO	Richardson	R		'+190
Bryce Harper	-245	1B	L	3	.276	PHI	@	ARI	8th	3rd	so	0.5	2,2,3,1,1,3,0,1,0,2	0.97	58%	80%	61%	58%	.396 19-48, 2 HR, 9 RBI, 8 BB, 9 SO	Gallen	R	.333 4-12, 0 HR, 0 RBI, 1 BB, 3 SO	'+175
Trea Turner	-185	SS	R	2	.302	PHI	@	ARI	8th	3rd	so	0.5	1,1,0,2,1,1,0,0,0,1	0.86	58%	60%	57%	63%	.235 12-51, 2 HR, 9 RBI, 6 BB, 8 SO	Gallen	R	.222 4-18, 1 HR, 1 RBI, 2 BB, 6 SO	'+135
Matt Vierling	-155	3B	R	3	.256	DET	@	SF	18th	23rd	so	0.5	1,0,2,0,0,2,0,1,0,0	0.87	58%	40%	55%	57%	.200 2-10, 0 HR, 1 RBI, 0 BB, 3 SO	Webb	R		'+115
Jacob Young	-150	CF	R	9	.245	WSH	v	LAA	14th	26th	so	0.5	1,1,1,1,0,2,1,0,1,1	0.73	58%	80%	52%	100%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		'+110
Josh Naylor	-120	1B	L	4	.243	CLE	@	MIN	10th	29th	so	0.5	1,0,0,0,1,2,1,0,0,2	0.72	58%	50%	46%	54%	.185 10-54, 1 HR, 6 RBI, 2 BB, 11 SO	Richardson	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	-115
Jose Altuve	-135	2B	R	1	.302	HOU	@	BOS	28th	12th	so	0.5	0,1,0,1,0,2,0,0,0,0	0.8	58%	30%	44%	61%	.229 8-35, 2 HR, 6 RBI, 3 BB, 8 SO	Keller	R		'+100
Xavier Edwards	-105	SS	S	1	.364	MIA	v	SD	1st	7th	so	0.5	0,0,1,1,1,1,1,1,1,0	0.72	58%	70%	43%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 0 SO	Waldron	R		-130
Trent Grisham	-255	CF	L	9	.190	NYY	v	TEX	7th	16th	so	0.5	1,0,0,0,0,0,1,1,0,1	0.7	57%	40%	65%	62%	.143 1-7, 0 HR, 0 RBI, 3 BB, 1 SO	Eovaldi	R		'+185
Taylor Walls	-205	SS	S	9	.157	TB	v	BAL	11th	11th	so	0.5	1,1,2,3,0,0,0,0,1,0	0.95	57%	50%	61%	62%	.222 8-36, 1 HR, 1 RBI, 5 BB, 11 SO	Burnes	R		'+150
Ryan Jeffers	-215	C	R	8	.227	MIN	v	CLE	4th	-	so	0.5	0,1,2,0,0,0,1,0,2,0	0.78	56%	40%	69%	59%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+155
Jake Meyers	-190	CF	R	8	.230	HOU	@	BOS	28th	12th	so	0.5	0,1,0,2,2,0,3,0,1,0	0.76	56%	50%	63%	43%	.400 6-15, 0 HR, 0 RBI, 0 BB, 2 SO	Keller	R		'+140
Juan Soto	-175	RF	L	2	.305	NYY	v	TEX	7th	16th	so	0.5	0,1,0,1,1,2,1,1,0,0	0.71	56%	60%	54%	83%	.455 5-11, 0 HR, 2 RBI, 2 BB, 4 SO	Eovaldi	R	.500 1-2, 0 HR, 0 RBI, 2 BB, 1 SO	'+125
Jake Cronenworth	-135	1B	L	3	.248	SD	@	MIA	17th	4th	so	0.5	1,2,0,0,1,1,0,0,0,1	0.77	56%	50%	52%	68%	.125 5-40, 0 HR, 3 RBI, 1 BB, 14 SO	Munoz	R		'+100
David Hamilton	-275	SS	L	8	.257	BOS	v	HOU	3rd	2nd	so	0.5	2,0,1,3,1,1,0,2,1,0	0.84	56%	70%	50%	0%	.167 1-6, 0 HR, 2 RBI, 1 BB, 0 SO	Arrighetti	R		'+195
Dominic Smith	-215	1B	L	6	.235	BOS	v	HOU	3rd	2nd	so	0.5	1,1,2,0,1,1,2,2,1,2	0.79	56%	90%	0%	100%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Arrighetti	R		'+155
Jackson Chourio	-165	RF	R	2	.271	MIL	v	CIN	23rd	25th	so	0.5	0,1,1,3,0,0,2,1,1,1	0.79	56%	70%	0%	83%	.211 4-19, 0 HR, 4 RBI, 5 BB, 7 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	'+125
Ramon Laureano	-235	RF	R	-	.258	ATL	@	COL	29th	27th	so	0.5	0,0,2,0,0,0,0,0,2,2	0.92	56%	30%	0%	100%	.250 1-4, 1 HR, 1 RBI, 0 BB, 2 SO	Hudson	R		'+170
Zach Mckinstry	-145	SS	L	-	.188	DET	@	SF	18th	23rd	so	0.5	2,1,0,0,0,1,2,2,0,1	0.68	55%	60%	60%	82%	.083 1-12, 0 HR, 1 RBI, 0 BB, 4 SO	Webb	R	.000 0-7, 0 HR, 0 RBI, 0 BB, 3 SO	'+105
Joc Pederson	-210	DH	L	3	.284	ARI	v	PHI	15th	22nd	so	0.5	0,0,2,0,1,0,1,1,1,0	0.82	55%	50%	57%	61%	.389 7-18, 3 HR, 5 RBI, 4 BB, 8 SO	Nola	R	.300 6-20, 1 HR, 3 RBI, 2 BB, 5 SO	'+150
Xander Bogaerts	-140	2B	R	5	.271	SD	@	MIA	17th	4th	so	0.5	1,2,0,2,0,0,1,1,0,1	0.75	55%	60%	56%	71%	.222 6-27, 1 HR, 3 RBI, 1 BB, 4 SO	Munoz	R		'+105
Manny Machado	-160	3B	R	4	.270	SD	@	MIA	17th	4th	so	0.5	2,0,0,1,0,0,0,1,1,0	0.83	55%	40%	54%	55%	.320 8-25, 1 HR, 5 RBI, 3 BB, 6 SO	Munoz	R		'+115
Salvador Perez	-115	C	R	4	.280	KC	v	STL	12th	8th	so	0.5	1,0,0,1,2,1,1,2,0,1	0.8	55%	70%	54%	70%	.393 11-28, 3 HR, 9 RBI, 0 BB, 6 SO	Pallante	R	.500 2-4, 1 HR, 2 RBI, 0 BB, 1 SO	-120
Ketel Marte	-185	2B	S	2	.299	ARI	v	PHI	15th	22nd	so	0.5	0,0,1,2,1,1,2,0,3,0	0.79	55%	60%	49%	30%	.314 11-35, 1 HR, 5 RBI, 3 BB, 7 SO	Nola	R	.167 1-6, 1 HR, 3 RBI, 0 BB, 2 SO	'+135
Colt Keith	-125	2B	L	2	.251	DET	@	SF	18th	23rd	so	0.5	0,1,1,0,0,0,3,0,1,0	0.67	55%	40%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Webb	R		-110
Kebryan Hayes	-135	3B	R	7	.246	PIT	@	LAD	16th	10th	so	0.5	2,0,0,0,1,1,2,0,0,0	0.72	54%	40%	69%	60%	.320 8-25, 0 HR, 3 RBI, 5 BB, 5 SO	Ryan	R		'+100
Curtis Mead	-150	2B	R	-	.248	TB	v	BAL	11th	11th	so	0.5	2,1,0,0,0,0,1,2,0,0	0.77	54%	40%	62%	100%	.250 1-4, 0 HR, 0 RBI, 0 BB, 2 SO	Burnes	R		'+110
Cedric Mullins	-200	CF	L	-	.217	BAL	@	TB	24th	17th	so	0.5	0,0,0,1,0,1,1,0,0,0	0.74	54%	30%	60%	68%	.188 9-48, 1 HR, 3 RBI, 1 BB, 10 SO	Alexander	L		'+145
Brian Serven	-260	C	R	-	.148	TOR	v	OAK	26th	24th	so	0.5	0,0,0,1,0,1,1,2,0,1	0.69	54%	50%	54%	0%		Bido	R		'+185
Johan Rojas	-120	CF	R	9	.241	PHI	@	ARI	8th	3rd	so	0.5	1,0,0,1,0,0,1,0,1,0	0.59	54%	40%	50%	50%	.286 2-7, 0 HR, 1 RBI, 1 BB, 1 SO	Gallen	R		-115
