NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Bryce Harper	'+330	1B	L	3	.276	PHI	@	ARI	11th	16th	2b	0.5	0,0,0,1,0,1,0,0,1,0	0.25	23%	30%	19%	0%	.396 19-48, 2 HR, 9 RBI, 8 BB, 9 SO	Gallen	R	.333 4-12, 0 HR, 0 RBI, 1 BB, 3 SO	-525
Austin Riley	'+205	3B	R	2	.265	ATL	@	COL	8th	4th	2b	0.5	0,0,0,1,0,1,0,1,0,0	0.25	23%	30%	0%	0%	.270 10-37, 1 HR, 3 RBI, 3 BB, 8 SO	Hudson	R	.125 1-8, 0 HR, 1 RBI, 0 BB, 1 SO	-290
Royce Lewis	'+360	3B	R	4	.267	MIN	v	CLE	17th	7th	2b	0.5	0,0,1,1,0,0,0,0,0,0	0.22	22%	20%	17%	0%	.244 11-45, 4 HR, 14 RBI, 5 BB, 11 SO	Williams	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-600
Pete Alonso	'+425	1B	R	4	.244	NYM	@	SEA	29th	11th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.22	22%	0%	15%	0%	.294 5-17, 2 HR, 4 RBI, 0 BB, 6 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-750
Alex Call	'+360	RF	R	7	.415	WSH	v	LAA	24th	26th	2b	0.5	0,1,0,0,1,0,2,0,0,0	0.28	22%	30%	10%	0%	.294 5-17, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-600
Mark Vientos	'+550	3B	R	6	.277	NYM	@	SEA	29th	11th	2b	0.5	1,1,0,0,0,1,0,0,0,1	0.23	22%	40%	7%	0%	.429 3-7, 1 HR, 1 RBI, 1 BB, 0 SO	Gilbert	R		-1100
Yordan Alvarez	'+235	LF	L	3	.302	HOU	@	BOS	1st	1st	2b	0.5	0,0,0,0,1,0,0,0,0,1	0.25	22%	20%	0%	0%	.500 12-24, 2 HR, 8 RBI, 5 BB, 2 SO	Keller	R		-340
Jeimer Candelario	'+400	3B	S	6	.231	CIN	@	MIL	18th	25th	2b	0.5	0,0,0,1,0,0,0,0,0,1	0.22	22%	20%	0%	0%	.235 12-51, 2 HR, 6 RBI, 0 BB, 16 SO	Myers	R		-700
Spencer Steer	'+320	LF	R	3	.232	CIN	@	MIL	18th	25th	2b	0.5	1,1,0,0,0,0,0,0,0,0	0.23	22%	20%	0%	0%	.188 12-64, 2 HR, 7 RBI, 7 BB, 16 SO	Myers	R		-500
Ty France	'+370	1B	R	7	.267	CIN	@	MIL	18th	25th	2b	0.5	0,0,0,0,1,0,0,0,1	0.22	22%	22%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		-600
Ian Happ	'+340	LF	S	1	.226	CHC	@	CHW	22nd	19th	2b	0.5	0,0,1,0,0,0,1,0,0,0	0.23	22%	20%	0%	0%	.367 11-30, 3 HR, 8 RBI, 1 BB, 8 SO	Flexen	R	.286 2-7, 0 HR, 1 RBI, 3 BB, 1 SO	-550
Elias Diaz	'+330	C	R	8	.274	COL	v	ATL	7th	9th	2b	0.5	0,0,0,1,0,0,0,1,0,1	0.22	22%	30%	0%	0%	.226 7-31, 1 HR, 2 RBI, 1 BB, 9 SO	Fried	L	.333 3-9, 0 HR, 0 RBI, 0 BB, 2 SO	-525
Vinnie Pasquantino	'+380	1B	L	3	.264	KC	v	STL	23rd	20th	2b	0.5	0,0,0,0,0,0,0,1,0,0	0.22	21%	10%	19%	0%	.318 7-22, 0 HR, 4 RBI, 0 BB, 2 SO	Pallante	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-650
Francisco Lindor	'+380	SS	S	1	.256	NYM	@	SEA	29th	11th	2b	0.5	0,0,0,0,0,0,0,0,1,0	0.24	21%	10%	19%	0%	.188 3-16, 1 HR, 2 RBI, 1 BB, 4 SO	Gilbert	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Zach Neto	'+310	SS	R	2	.262	LAA	@	WSH	14th	13th	2b	0.5	0,0,0,0,0,0,1,0,1,0	0.22	21%	20%	18%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L		-500
Max Kepler	'+330	RF	L	5	.266	MIN	v	CLE	17th	7th	2b	0.5	1,0,0,0,1,0,0,0,0,1	0.24	21%	30%	18%	0%	.176 12-68, 2 HR, 6 RBI, 4 BB, 16 SO	Williams	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-525
Shohei Ohtani	'+400	DH	L	1	.304	LAD	v	PIT	26th	10th	2b	0.5	0,0,0,0,0,0,1,0,0,0	0.26	21%	10%	17%	0%	.222 6-27, 3 HR, 5 RBI, 4 BB, 14 SO	Skenes	R	.667 2-3, 1 HR, 2 RBI, 0 BB, 1 SO	-700
Garrett Mitchell	'+450	CF	L	3	.278	MIL	v	CIN	9th	18th	2b	0.5	0,1,0,1,0,0,0,0,0,0	0.21	21%	20%	12%	0%	.200 2-10, 0 HR, 0 RBI, 2 BB, 3 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-900
Andrew Vaughn	'+310	1B	R	4	.235	CHW	v	CHC	20th	17th	2b	0.5	0,0,0,0,0,2,1,0,1,0	0.22	21%	30%	0%	0%	.250 7-28, 1 HR, 3 RBI, 2 BB, 6 SO	Steele	L		-500
Jd Martinez	'+475	DH	R	3	.256	NYM	@	SEA	29th	11th	2b	0.5	0,1,0,0,0,0,0,0,1,1	0.22	21%	30%	0%	0%	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	Gilbert	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 2 SO	-900
Josh Lowe	'+475	RF	L	4	.235	TB	v	BAL	6th	3rd	2b	0.5	0,0,1,0,1,0,0,1,0,0	0.2	20%	30%	22%	0%	.133 6-45, 1 HR, 1 RBI, 4 BB, 16 SO	Burnes	R		-900
Juan Soto	'+390	RF	L	2	.305	NYY	v	TEX	30th	2nd	2b	0.5	0,2,0,0,1,0,1,0,0,0	0.21	20%	30%	18%	0%	.455 5-11, 0 HR, 2 RBI, 2 BB, 4 SO	Eovaldi	R	.500 1-2, 0 HR, 0 RBI, 2 BB, 1 SO	-650
Willy Adames	'+320	SS	R	5	.252	MIL	v	CIN	9th	18th	2b	0.5	0,1,0,1,0,0,0,0,1,0	0.23	20%	30%	18%	0%	.185 12-65, 5 HR, 13 RBI, 5 BB, 19 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 2 BB, 0 SO	-500
Carlos Santana	'+400	1B	S	6	.247	MIN	v	CLE	17th	7th	2b	0.5	0,0,1,0,0,1,0,0,0,0	0.21	20%	20%	18%	0%	.162 6-37, 1 HR, 1 RBI, 2 BB, 10 SO	Williams	R		-750
Yandy Diaz	'+400	1B	R	1	.272	TB	v	BAL	6th	3rd	2b	0.5	0,0,0,1,1,0,0,0,0,0	0.22	20%	20%	18%	0%	.271 23-85, 1 HR, 10 RBI, 8 BB, 17 SO	Burnes	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	-700
Will Smith	'+390	C	R	4	.247	LAD	v	PIT	26th	10th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.2	20%	0%	17%	0%	.300 6-20, 0 HR, 4 RBI, 4 BB, 4 SO	Skenes	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-650
Brent Rooker	'+350	LF	R	4	.288	OAK	@	TOR	5th	8th	2b	0.5	1,0,0,0,0,0,0,0,0,0	0.21	20%	10%	15%	0%	.185 5-27, 1 HR, 1 RBI, 1 BB, 14 SO	Rodriguez	R		-575
Cj Abrams	'+320	SS	L	1	.249	WSH	v	LAA	24th	26th	2b	0.5	1,0,1,0,0,0,0,0,0,0	0.21	20%	20%	15%	0%	.182 2-11, 0 HR, 2 RBI, 0 BB, 3 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-500
Abraham Toro	'+340	3B	S	6	.247	OAK	@	TOR	5th	8th	2b	0.5	0,0,0,0,0,1,1,0,0,0	0.2	20%	20%	10%	0%	.238 5-21, 1 HR, 4 RBI, 0 BB, 7 SO	Rodriguez	R		-550
Francisco Alvarez	'+500	C	R	7	.267	NYM	@	SEA	29th	11th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.2	20%	0%	10%	0%	.154 2-13, 0 HR, 1 RBI, 0 BB, 4 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-1000
Bligh Madris	'+370	RF	L	5	.312	DET	@	SF	10th	24th	2b	0.5	0,0,0,0,1,0,0,1,0,0	0.2	20%	20%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Webb	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-600
David Hamilton	'+390	SS	L	8	.257	BOS	v	HOU	12th	14th	2b	0.5	0,1,0,0,0,0,1,1,0,1	0.2	20%	40%	0%	0%	.167 1-6, 0 HR, 2 RBI, 1 BB, 0 SO	Arrighetti	R		-650
Jose Ramirez	'+260	3B	S	3	.279	CLE	@	MIN	2nd	21st	2b	0.5	0,1,0,0,0,1,0,0,0,0	0.22	20%	20%	0%	0%	.200 16-80, 2 HR, 8 RBI, 4 BB, 7 SO	Richardson	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-390
Ryan Mountcastle	'+330	1B	R	6	.269	BAL	@	TB	16th	12th	2b	0.5	0,0,0,0,0,1,0,0,1,0	0.23	20%	20%	0%	0%	.311 14-45, 3 HR, 7 RBI, 5 BB, 12 SO	Alexander	L		-525
Andy Pages	'+475	CF	R	8	.244	LAD	v	PIT	26th	10th	2b	0.5	0,0,0,0,0,0,1,1,0,0	0.2	20%	20%	0%	0%	.300 3-10, 1 HR, 1 RBI, 3 BB, 4 SO	Skenes	R	.000 2-2, 1 HR, 1 RBI, 0 BB, 0 SO	-900
Alex Verdugo	'+400	LF	L	1	.236	NYY	v	TEX	30th	2nd	2b	0.5	1,2,0,1,0,0,0,0,2,0	0.23	19%	40%	20%	0%	.100 2-20, 0 HR, 1 RBI, 2 BB, 1 SO	Eovaldi	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 0 SO	-700
Miguel Andujar	'+330	LF	R	2	.291	OAK	@	TOR	5th	8th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.19	19%	0%	19%	0%	.130 3-23, 0 HR, 0 RBI, 1 BB, 4 SO	Rodriguez	R		-525
Brandon Nimmo	'+390	LF	L	2	.233	NYM	@	SEA	29th	11th	2b	0.5	0,0,0,0,1,0,0,1,0,1	0.19	19%	30%	17%	0%	.357 5-14, 1 HR, 1 RBI, 3 BB, 4 SO	Gilbert	R	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	-650
Oneil Cruz	'+425	SS	L	3	.262	PIT	@	LAD	4th	5th	2b	0.5	0,1,0,0,0,0,0,0,0,0	0.21	19%	10%	15%	0%	.357 5-14, 2 HR, 5 RBI, 0 BB, 6 SO	Ryan	R		-750
Willi Castro	'+320	2B	S	1	.260	MIN	v	CLE	17th	7th	2b	0.5	0,0,0,0,1,0,0,0,0,0	0.22	19%	10%	14%	0%	.260 13-50, 1 HR, 3 RBI, 3 BB, 18 SO	Williams	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-500
Spencer Horwitz	'+320	2B	L	4	.282	TOR	v	OAK	27th	28th	2b	0.5	1,0,0,0,0,0,0,0,0,1	0.19	19%	20%	13%	0%	.294 5-17, 1 HR, 2 RBI, 2 BB, 2 SO	Bido	R		-500
Ildemaro Vargas	'+450	2B	S	8	.259	WSH	v	LAA	24th	26th	2b	0.5	0,0,0,0,0,0,1,0,0,0	0.19	19%	10%	12%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-900
Michael Busch	'+425	1B	L	2	.263	CHC	@	CHW	22nd	19th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.2	19%	0%	12%	0%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-750
Masyn Winn	'+350	SS	R	1	.275	STL	@	KC	13th	22nd	2b	0.5	0,0,0,0,0,0,1,1,1,0	0.19	19%	30%	6%	0%	.100 1-10, 0 HR, 0 RBI, 1 BB, 0 SO	Wacha	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	-575
Wyatt Langford	'+330	LF	R	5	.242	TEX	@	NYY	19th	30th	2b	0.5	0,1,1,0,0,0,0,0,0,1	0.19	19%	30%	0%	0%		Rodon	L		-525
Leo Jimenez	'+475	SS	R	9	.237	TOR	v	OAK	27th	28th	2b	0.5	0,0,0,0,0,0,0,3,1,0	0.26	19%	20%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Bido	R		-900
Alex Bregman	'+260	3B	R	2	.256	HOU	@	BOS	1st	1st	2b	0.5	0,0,0,1,0,0,0,1,0,1	0.21	19%	30%	0%	0%	.471 16-34, 1 HR, 5 RBI, 5 BB, 6 SO	Keller	R		-390
Mauricio Dubon	'+350	LF	R	9	.259	HOU	@	BOS	1st	1st	2b	0.5	0,0,0,0,0,0,0,0,1,0	0.21	19%	10%	0%	0%	.267 4-15, 0 HR, 2 RBI, 1 BB, 5 SO	Keller	R		-575
Yainer Diaz	'+265	C	R	4	.301	HOU	@	BOS	1st	1st	2b	0.5	1,0,1,1,0,0,0,0,0,0	0.19	19%	30%	0%	0%	.333 10-30, 2 HR, 6 RBI, 3 BB, 3 SO	Keller	R		-400
Jonathan India	'+320	2B	R	1	.253	CIN	@	MIL	18th	25th	2b	0.5	1,0,0,0,0,0,0,1,0,0	0.21	19%	20%	0%	0%	.200 13-65, 1 HR, 8 RBI, 2 BB, 17 SO	Myers	R		-500
Luis Robert	'+360	CF	R	3	.203	CHW	v	CHC	20th	17th	2b	0.5	0,1,0,0,0,1,0,0,0,0	0.19	19%	20%	0%	0%	.233 7-30, 2 HR, 3 RBI, 2 BB, 11 SO	Steele	L		-575
Seiya Suzuki	'+280	RF	R	3	.270	CHC	@	CHW	22nd	19th	2b	0.5	0,0,2,0,1,0,0,0,0,0	0.21	19%	20%	0%	0%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-425
Geraldo Perdomo	'+450	SS	S	9	.281	ARI	v	PHI	15th	6th	2b	0.5	1,0,1,2,0,0,0,0,0,0	0.23	19%	30%	0%	0%	.353 12-34, 0 HR, 3 RBI, 3 BB, 5 SO	Nola	R	.333 1-3, 0 HR, 1 RBI, 1 BB, 0 SO	-800
Brendan Rodgers	'+320	2B	R	5	.275	COL	v	ATL	7th	9th	2b	0.5	0,0,0,1,1,0,1,1,0,0	0.2	19%	40%	0%	0%	.255 14-55, 2 HR, 8 RBI, 2 BB, 13 SO	Fried	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	-525
Charlie Blackmon	'+320	RF	L	1	.253	COL	v	ATL	7th	9th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.22	19%	0%	0%	0%	.333 5-15, 0 HR, 1 RBI, 2 BB, 3 SO	Fried	L	.000 0-6, 0 HR, 0 RBI, 1 BB, 0 SO	-500
Travis Darnaud	'+250	C	R	-	.253	ATL	@	COL	8th	4th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.19	19%	0%	0%	0%	.200 3-15, 2 HR, 5 RBI, 2 BB, 1 SO	Hudson	R	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	-370
Trea Turner	'+300	SS	R	2	.302	PHI	@	ARI	11th	16th	2b	0.5	0,0,0,1,0,0,0,0,0,0	0.2	18%	10%	21%	0%	.235 12-51, 2 HR, 9 RBI, 6 BB, 8 SO	Gallen	R	.222 4-18, 1 HR, 1 RBI, 2 BB, 6 SO	-475
Jeff Mcneil	'+380	2B	L	8	.239	NYM	@	SEA	29th	11th	2b	0.5	1,0,0,0,0,1,0,0,1,0	0.19	18%	30%	20%	0%	.471 8-17, 1 HR, 2 RBI, 0 BB, 0 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	-650
Marcus Semien	'+320	2B	R	3	.245	TEX	@	NYY	19th	30th	2b	0.5	0,1,0,1,0,0,0,0,0,0	0.18	18%	20%	19%	0%	.267 8-30, 0 HR, 1 RBI, 2 BB, 4 SO	Rodon	L	.231 3-13, 1 HR, 2 RBI, 0 BB, 2 SO	-500
Jake Cronenworth	'+280	1B	L	3	.248	SD	@	MIA	28th	23rd	2b	0.5	0,1,0,0,0,2,0,0,0,0	0.2	18%	20%	18%	0%	.125 5-40, 0 HR, 3 RBI, 1 BB, 14 SO	Munoz	R		-425
Hunter Renfroe	'+370	RF	R	5	.233	KC	v	STL	23rd	20th	2b	0.5	1,0,0,1,0,0,0,0,0,0	0.18	18%	20%	18%	0%	.229 8-35, 1 HR, 4 RBI, 1 BB, 8 SO	Pallante	R	.750 3-4, 0 HR, 0 RBI, 0 BB, 0 SO	-600
Bryan Reynolds	'+390	LF	S	2	.289	PIT	@	LAD	4th	5th	2b	0.5	0,0,0,1,0,1,0,0,0,0	0.21	18%	20%	18%	0%	.250 11-44, 1 HR, 6 RBI, 2 BB, 11 SO	Ryan	R		-650
Willson Contreras	'+390	C	R	3	.261	STL	@	KC	13th	22nd	2b	0.5	1,0,0,0,0,0,0,0,0,1	0.21	18%	20%	17%	0%	.385 10-26, 3 HR, 11 RBI, 3 BB, 9 SO	Wacha	R	.267 4-15, 2 HR, 4 RBI, 3 BB, 3 SO	-650
Aaron Judge	'+380	CF	R	3	.323	NYY	v	TEX	30th	2nd	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.22	18%	0%	16%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	Eovaldi	R	.357 10-28, 2 HR, 3 RBI, 2 BB, 6 SO	-650
Anthony Volpe	'+425	SS	R	7	.257	NYY	v	TEX	30th	2nd	2b	0.5	0,0,1,0,1,0,0,0,1,0	0.19	18%	30%	14%	0%	.150 3-20, 0 HR, 1 RBI, 2 BB, 8 SO	Eovaldi	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	-750
Brendan Donovan	'+380	LF	L	5	.265	STL	@	KC	13th	22nd	2b	0.5	0,0,0,0,0,0,0,0,1,1	0.21	18%	20%	13%	0%	.333 7-21, 0 HR, 0 RBI, 0 BB, 3 SO	Wacha	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-700
Ryan Jeffers	'+425	C	R	8	.227	MIN	v	CLE	17th	7th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.19	18%	0%	13%	0%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-750
Josh Smith	'+550	3B	L	1	.272	TEX	@	NYY	19th	30th	2b	0.5	0,0,0,0,0,0,0,0,0,0	0.19	18%	0%	8%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Rodon	L		-1100
Michael Stefanic	'+425	2B	R	9	.340	LAA	@	WSH	14th	13th	2b	0.5	0,0,0,0,0,0,0,1,1,0	0.18	18%	20%	8%	0%	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	Corbin	L		-750
Noelvi Marte	'+370	3B	R	9	.185	CIN	@	MIL	18th	25th	2b	0.5	1,0,0,0,0,0,1,0,0,2	0.21	18%	30%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		-600
Tyler Stephenson	'+330	C	R	5	.243	CIN	@	MIL	18th	25th	2b	0.5	0,0,0,0,0,0,0,0,2,0	0.2	18%	10%	0%	0%	.152 7-46, 1 HR, 3 RBI, 5 BB, 14 SO	Myers	R		-525
Nico Hoerner	'+300	2B	R	6	.254	CHC	@	CHW	22nd	19th	2b	0.5	0,1,0,0,0,0,0,0,0,0	0.2	18%	10%	0%	0%	.375 9-24, 2 HR, 5 RBI, 3 BB, 5 SO	Flexen	R	.375 3-8, 0 HR, 1 RBI, 1 BB, 0 SO	-475
Gunnar Henderson	'+370	SS	L	3	.280	BAL	@	TB	16th	12th	2b	0.5	0,0,1,0,1,0,0,0,0,0	0.19	18%	20%	0%	0%	.293 24-82, 7 HR, 12 RBI, 10 BB, 28 SO	Alexander	L		-650
Davis Schneider	'+425	LF	R	8	.206	TOR	v	OAK	27th	28th	2b	0.5	1,1,0,0,0,1,0,0,0,0	0.18	17%	30%	29%	0%	.111 2-18, 1 HR, 3 RBI, 5 BB, 6 SO	Bido	R		-750
Masataka Yoshida	'+300	LF	L	3	.284	BOS	v	HOU	12th	14th	2b	0.5	1,0,0,0,0,0,2,0,0,0	0.18	17%	20%	22%	0%	.259 7-27, 0 HR, 2 RBI, 2 BB, 2 SO	Arrighetti	R		-475
Nick Castellanos	'+300	RF	R	7	.244	PHI	@	ARI	11th	16th	2b	0.5	0,0,1,0,0,0,0,2,0,0	0.2	17%	20%	22%	0%	.283 13-46, 2 HR, 11 RBI, 6 BB, 12 SO	Gallen	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 1 SO	-475
Manny Machado	'+330	3B	R	4	.270	SD	@	MIA	28th	23rd	2b	0.5	0,0,0,1,1,1,0,0,0,2	0.2	17%	40%	19%	0%	.320 8-25, 1 HR, 5 RBI, 3 BB, 6 SO	Munoz	R		-525
Jurickson Profar	'+330	LF	S	2	.298	SD	@	MIA	28th	23rd	2b	0.5	0,0,0,0,0,1,1,0,0,2	0.18	17%	30%	16%	0%	.342 13-38, 2 HR, 8 RBI, 5 BB, 5 SO	Munoz	R		-525
Taylor Ward	'+310	LF	R	5	.231	LAA	@	WSH	14th	13th	2b	0.5	0,0,0,0,0,1,0,0,0,0	0.17	17%	10%	16%	0%	.357 5-14, 0 HR, 0 RBI, 3 BB, 1 SO	Corbin	L	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	-475
Michael Massey	'+370	2B	L	1	.265	KC	v	STL	23rd	20th	2b	0.5	0,0,0,1,0,0,1,0,0,0	0.17	17%	20%	13%	0%	.346 9-26, 1 HR, 4 RBI, 1 BB, 2 SO	Pallante	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-650
