playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8471774,2022,Alex Stalock,CHI,G,other,11,1231.0,0.96,1.0,29.0,1.2,1.0,3.07,2.0,14.98,11.0,0.39,0.0,9.79,11.0,4.49,4.0,0.92,18.0,1.0,1.0,0.58,0.08,0.31,0.0,0.0,1.0,9.0,0.0,0.0
8471774,2022,Alex Stalock,CHI,G,all,11,33830.0,28.78,26.0,577.0,23.17,25.0,73.92,61.0,321.38,309.0,8.11,8.0,175.11,157.0,126.77,160.0,27.91,338.0,67.0,33.0,9.35,8.48,10.94,7.0,8.0,11.0,139.0,4.0,2.0
8471774,2022,Alex Stalock,CHI,G,5on5,11,26323.0,20.01,19.0,427.0,16.07,19.0,57.28,42.0,236.53,228.0,5.83,7.0,128.41,117.0,95.53,123.0,19.56,247.0,57.0,21.0,7.19,7.16,5.66,7.0,6.0,6.0,102.0,4.0,2.0
8471774,2022,Alex Stalock,CHI,G,4on5,11,3677.0,6.13,5.0,96.0,5.05,5.0,11.43,14.0,55.03,55.0,0.35,0.0,32.15,26.0,17.61,22.0,5.76,61.0,5.0,8.0,1.17,0.68,4.28,0.0,1.0,4.0,22.0,0.0,0.0
8471774,2022,Alex Stalock,CHI,G,5on4,11,2599.0,1.43,1.0,16.0,0.64,0.0,1.42,2.0,11.2,12.0,1.48,1.0,3.06,2.0,7.14,9.0,1.43,8.0,3.0,3.0,0.28,0.45,0.7,0.0,1.0,0.0,2.0,0.0,0.0
8473575,2022,Semyon Varlamov,NYI,G,other,12,1285.0,2.97,4.0,54.0,2.16,1.0,4.2,5.0,23.36,23.0,0.18,0.0,15.21,13.0,6.61,8.0,2.81,18.0,11.0,3.0,0.79,1.5,0.68,1.0,2.0,1.0,22.0,0.0,0.0
8473575,2022,Semyon Varlamov,NYI,G,all,12,42143.0,35.73,31.0,725.0,27.4,33.0,89.27,70.0,381.26,381.0,11.9,10.0,217.38,182.0,152.24,209.0,34.09,390.0,112.0,33.0,12.45,13.99,9.3,11.0,16.0,4.0,190.0,0.0,0.0
8473575,2022,Semyon Varlamov,NYI,G,5on5,12,33656.0,25.48,19.0,553.0,19.86,26.0,72.17,56.0,295.72,289.0,9.44,9.0,165.16,140.0,121.37,165.0,24.6,314.0,78.0,22.0,9.78,9.83,5.87,8.0,9.0,2.0,139.0,0.0,0.0
8473575,2022,Semyon Varlamov,NYI,G,4on5,12,3486.0,6.75,7.0,102.0,4.86,6.0,11.43,9.0,54.45,57.0,0.18,0.0,33.34,27.0,17.81,26.0,6.23,46.0,23.0,7.0,1.57,2.65,2.53,1.0,5.0,1.0,26.0,0.0,0.0
8473575,2022,Semyon Varlamov,NYI,G,5on4,12,3716.0,0.53,1.0,16.0,0.52,0.0,1.47,0.0,7.73,12.0,2.1,1.0,3.67,2.0,6.45,10.0,0.46,12.0,0.0,1.0,0.31,0.0,0.21,1.0,0.0,0.0,3.0,0.0,0.0
8476945,2022,Connor Hellebuyck,WPG,G,other,29,2919.0,4.27,4.0,74.0,2.81,3.0,8.57,8.0,38.52,38.0,1.18,2.0,21.78,22.0,14.16,15.0,4.07,34.0,14.0,5.0,1.31,1.7,1.26,2.0,2.0,0.0,21.0,0.0,0.0
8476945,2022,Connor Hellebuyck,WPG,G,all,29,104440.0,85.6,67.0,1669.0,63.48,83.0,212.7,161.0,912.59,936.0,29.52,22.0,504.3,420.0,368.67,509.0,80.9,917.0,261.0,87.0,25.72,32.86,27.03,20.0,25.0,22.0,404.0,0.0,0.0
8476945,2022,Connor Hellebuyck,WPG,G,5on5,29,86273.0,63.58,46.0,1344.0,48.87,67.0,177.88,134.0,736.36,756.0,23.58,15.0,404.01,330.0,301.47,422.0,60.94,756.0,207.0,57.0,21.51,26.39,15.68,16.0,19.0,11.0,324.0,0.0,0.0
8476945,2022,Connor Hellebuyck,WPG,G,4on5,29,7558.0,15.57,16.0,219.0,10.62,12.0,23.22,18.0,114.47,115.0,0.44,1.0,71.55,65.0,37.07,48.0,13.8,104.0,37.0,21.0,2.32,4.42,8.83,2.0,4.0,10.0,57.0,0.0,0.0
8476945,2022,Connor Hellebuyck,WPG,G,5on4,29,7690.0,2.18,1.0,32.0,1.18,1.0,3.03,1.0,23.24,27.0,4.32,4.0,6.95,3.0,15.98,24.0,2.08,23.0,3.0,4.0,0.58,0.33,1.26,0.0,0.0,1.0,2.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,other,23,2534.0,5.44,5.0,62.0,2.51,3.0,6.77,10.0,34.27,37.0,0.72,1.0,17.13,16.0,11.95,10.0,4.95,22.0,15.0,8.0,0.81,1.86,2.77,2.0,1.0,2.0,17.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,all,23,78099.0,69.78,72.0,1217.0,48.72,67.0,162.3,149.0,688.04,677.0,25.4,22.0,370.2,293.0,268.39,333.0,66.18,672.0,189.0,82.0,18.26,23.72,27.81,21.0,25.0,26.0,274.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,5on5,23,60341.0,44.83,45.0,903.0,34.74,53.0,125.9,111.0,512.61,495.0,19.05,16.0,275.87,213.0,204.12,259.0,43.29,514.0,141.0,48.0,14.31,17.59,12.93,15.0,19.0,11.0,200.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,4on5,23,7349.0,16.79,19.0,213.0,10.14,9.0,26.01,27.0,117.78,122.0,0.92,1.0,69.44,60.0,36.56,44.0,15.25,112.0,29.0,22.0,2.34,3.65,10.8,4.0,3.0,12.0,50.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,5on4,23,7875.0,2.71,3.0,39.0,1.33,2.0,3.62,1.0,23.38,23.0,4.7,4.0,7.77,4.0,15.76,20.0,2.68,24.0,4.0,4.0,0.78,0.62,1.31,0.0,2.0,1.0,7.0,0.0,0.0
8477968,2022,Alex Nedeljkovic,DET,G,other,9,841.0,1.33,1.0,22.0,0.77,0.0,2.74,4.0,12.59,13.0,0.25,0.0,6.32,4.0,5.43,8.0,1.15,9.0,7.0,1.0,0.36,0.75,0.21,0.0,1.0,0.0,5.0,0.0,0.0
8477968,2022,Alex Nedeljkovic,DET,G,all,9,30817.0,23.93,35.0,523.0,19.06,25.0,66.51,75.0,282.33,292.0,7.56,2.0,156.92,135.0,116.12,115.0,22.78,304.0,70.0,18.0,9.47,8.24,6.23,19.0,10.0,6.0,131.0,2.0,1.0
8477968,2022,Alex Nedeljkovic,DET,G,5on5,9,25122.0,18.65,24.0,430.0,15.21,24.0,55.8,63.0,229.28,236.0,5.45,2.0,127.98,109.0,93.56,92.0,17.79,250.0,55.0,14.0,7.47,6.52,4.65,12.0,8.0,4.0,111.0,2.0,1.0
8477968,2022,Alex Nedeljkovic,DET,G,4on5,9,1657.0,3.15,7.0,56.0,2.62,1.0,6.42,6.0,30.48,30.0,0.12,0.0,19.54,21.0,10.3,8.0,3.04,34.0,7.0,2.0,1.22,0.86,1.07,4.0,1.0,2.0,13.0,0.0,0.0
8477968,2022,Alex Nedeljkovic,DET,G,5on4,9,3197.0,0.81,3.0,15.0,0.46,0.0,1.55,2.0,9.98,13.0,1.68,0.0,3.08,1.0,6.83,7.0,0.8,11.0,1.0,1.0,0.41,0.1,0.3,3.0,0.0,0.0,2.0,0.0,0.0
8478048,2022,Igor Shesterkin,NYR,G,other,29,2497.0,8.1,7.0,73.0,3.29,4.0,8.1,9.0,43.94,44.0,0.63,1.0,22.75,22.0,14.23,16.0,6.96,23.0,23.0,12.0,0.8,2.86,4.44,0.0,3.0,4.0,15.0,0.0,0.0
8478048,2022,Igor Shesterkin,NYR,G,all,29,105250.0,82.35,71.0,1566.0,57.9,60.0,195.37,135.0,852.78,853.0,29.31,22.0,459.02,407.0,342.33,476.0,78.49,841.0,250.0,75.0,24.26,30.76,27.33,26.0,24.0,21.0,400.0,0.0,0.0
8478048,2022,Igor Shesterkin,NYR,G,5on5,29,86122.0,56.3,49.0,1258.0,44.02,45.0,161.82,107.0,673.58,668.0,21.55,14.0,361.05,322.0,274.6,384.0,54.67,677.0,200.0,44.0,20.17,24.53,11.6,25.0,15.0,9.0,337.0,0.0,0.0
8478048,2022,Igor Shesterkin,NYR,G,4on5,29,7541.0,15.42,13.0,189.0,9.21,9.0,20.38,15.0,105.87,108.0,0.89,0.0,64.38,57.0,34.34,50.0,14.39,110.0,20.0,17.0,2.4,2.48,10.54,1.0,4.0,8.0,42.0,0.0,0.0
8478048,2022,Igor Shesterkin,NYR,G,5on4,29,9090.0,1.81,1.0,31.0,0.89,2.0,3.35,1.0,20.94,23.0,5.81,5.0,6.66,2.0,14.59,22.0,1.76,21.0,5.0,2.0,0.45,0.61,0.75,0.0,1.0,0.0,3.0,0.0,0.0
8477967,2022,Thatcher Demko,VAN,G,other,15,787.0,1.73,3.0,27.0,1.18,1.0,2.95,2.0,15.95,15.0,0.2,0.0,9.14,10.0,6.45,6.0,1.63,12.0,9.0,1.0,0.42,1.11,0.2,0.0,3.0,0.0,5.0,0.0,0.0
8477967,2022,Thatcher Demko,VAN,G,all,15,51277.0,44.81,56.0,828.0,32.63,39.0,106.5,97.0,462.73,478.0,12.71,13.0,252.41,211.0,189.15,218.0,42.99,456.0,137.0,48.0,13.76,16.84,14.22,15.0,27.0,14.0,187.0,4.0,2.0
8477967,2022,Thatcher Demko,VAN,G,5on5,15,42555.0,35.22,36.0,688.0,26.34,36.0,91.6,86.0,384.78,395.0,10.29,10.0,209.84,175.0,157.14,183.0,33.74,390.0,105.0,38.0,11.69,12.9,10.64,11.0,17.0,8.0,155.0,4.0,2.0
8477967,2022,Thatcher Demko,VAN,G,4on5,15,3514.0,6.52,14.0,92.0,4.47,2.0,9.95,9.0,48.42,52.0,0.15,0.0,29.51,23.0,15.87,17.0,6.29,44.0,16.0,8.0,1.46,1.92,3.15,4.0,5.0,5.0,24.0,0.0,0.0
8477967,2022,Thatcher Demko,VAN,G,5on4,15,4421.0,1.34,3.0,21.0,0.64,0.0,2.0,0.0,13.59,16.0,2.07,3.0,3.92,3.0,9.69,12.0,1.33,10.0,7.0,1.0,0.2,0.91,0.23,0.0,2.0,1.0,3.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,other,11,1437.0,3.57,0.0,43.0,1.61,6.0,4.75,9.0,21.91,23.0,0.45,0.0,11.84,8.0,6.49,6.0,3.35,13.0,11.0,5.0,0.67,1.32,1.58,0.0,0.0,0.0,14.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,all,11,39747.0,35.06,35.0,629.0,23.88,39.0,78.08,103.0,334.8,341.0,11.38,16.0,182.02,127.0,130.67,149.0,32.97,314.0,108.0,39.0,9.42,13.12,12.53,10.0,13.0,12.0,168.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,5on5,11,32297.0,24.2,26.0,481.0,17.54,28.0,62.25,84.0,256.05,260.0,8.89,15.0,138.41,88.0,101.95,121.0,22.77,250.0,77.0,26.0,7.16,9.51,7.53,10.0,9.0,7.0,128.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,4on5,11,2700.0,6.19,7.0,86.0,4.19,5.0,9.53,8.0,46.67,45.0,0.23,0.0,28.16,27.0,15.38,17.0,5.75,42.0,16.0,7.0,1.28,1.82,3.09,0.0,3.0,4.0,21.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,5on4,11,3313.0,0.9,2.0,16.0,0.44,0.0,1.33,0.0,8.6,11.0,1.59,1.0,3.05,4.0,5.98,5.0,0.9,9.0,2.0,1.0,0.31,0.27,0.33,0.0,1.0,1.0,4.0,0.0,0.0
8476932,2022,Anthony Stolarz,ANA,G,other,13,821.0,1.41,1.0,25.0,0.86,1.0,2.41,2.0,12.31,12.0,0.61,0.0,5.6,3.0,5.33,9.0,1.35,9.0,6.0,1.0,0.27,0.84,0.3,1.0,0.0,0.0,9.0,0.0,0.0
8476932,2022,Anthony Stolarz,ANA,G,all,13,32218.0,33.12,36.0,556.0,22.86,46.0,71.27,49.0,316.06,317.0,8.81,4.0,175.64,131.0,126.28,163.0,31.41,304.0,103.0,33.0,9.96,12.8,10.36,18.0,10.0,8.0,116.0,0.0,0.0
8476932,2022,Anthony Stolarz,ANA,G,5on5,13,25396.0,23.15,26.0,433.0,16.92,35.0,57.33,42.0,243.78,246.0,6.41,3.0,137.29,101.0,99.84,127.0,21.89,246.0,76.0,21.0,8.13,9.09,5.93,12.0,10.0,4.0,90.0,0.0,0.0
8476932,2022,Anthony Stolarz,ANA,G,4on5,13,2911.0,7.87,9.0,88.0,4.77,10.0,10.44,5.0,52.38,52.0,0.26,0.0,30.46,25.0,15.74,19.0,7.48,41.0,21.0,9.0,1.42,2.87,3.59,5.0,0.0,4.0,17.0,0.0,0.0
8476932,2022,Anthony Stolarz,ANA,G,5on4,13,3090.0,0.69,0.0,10.0,0.32,0.0,1.08,0.0,7.59,7.0,1.54,1.0,2.29,2.0,5.38,8.0,0.69,8.0,0.0,2.0,0.15,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,other,1,173.0,0.02,0.0,1.0,0.04,0.0,0.17,1.0,0.74,1.0,0.07,0.0,0.56,0.0,0.19,0.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,all,1,3600.0,2.84,4.0,69.0,2.27,3.0,7.96,13.0,35.34,40.0,0.68,1.0,20.03,16.0,15.72,13.0,2.8,40.0,7.0,3.0,1.3,0.84,0.7,2.0,1.0,1.0,19.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,5on5,1,2783.0,2.08,4.0,55.0,1.88,2.0,6.63,12.0,28.73,32.0,0.5,1.0,16.57,13.0,12.9,9.0,2.04,33.0,7.0,1.0,1.03,0.84,0.2,2.0,1.0,1.0,14.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,4on5,1,358.0,0.69,0.0,11.0,0.33,1.0,1.0,0.0,4.29,6.0,0.04,0.0,2.52,3.0,1.32,2.0,0.68,4.0,0.0,2.0,0.2,0.0,0.49,0.0,0.0,0.0,5.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,5on4,1,286.0,0.06,0.0,2.0,0.03,0.0,0.16,0.0,1.57,1.0,0.06,0.0,0.39,0.0,1.31,2.0,0.06,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476999,2022,Linus Ullmark,BOS,G,other,25,3215.0,10.41,4.0,126.0,5.8,11.0,13.53,10.0,70.95,66.0,1.19,1.0,42.23,42.0,22.52,27.0,9.22,57.0,25.0,15.0,1.96,3.24,5.21,0.0,1.0,3.0,29.0,0.0,0.0
8476999,2022,Linus Ullmark,BOS,G,all,25,87008.0,66.55,45.0,1362.0,51.85,72.0,169.64,172.0,735.89,732.0,23.63,30.0,404.79,337.0,292.88,356.0,63.33,747.0,194.0,70.0,18.97,24.18,23.4,11.0,14.0,20.0,351.0,2.0,1.0
8476999,2022,Linus Ullmark,BOS,G,5on5,25,67689.0,43.43,30.0,1040.0,35.92,49.0,133.13,146.0,550.2,559.0,17.68,23.0,297.91,241.0,228.47,269.0,41.76,573.0,146.0,39.0,14.43,18.25,10.75,9.0,12.0,9.0,282.0,2.0,1.0
8476999,2022,Linus Ullmark,BOS,G,4on5,25,8569.0,11.11,10.0,172.0,9.19,12.0,20.62,15.0,98.27,86.0,0.72,0.0,59.2,51.0,30.76,43.0,10.81,103.0,18.0,13.0,2.29,2.15,6.66,2.0,1.0,7.0,38.0,0.0,0.0
8476999,2022,Linus Ullmark,BOS,G,5on4,25,7535.0,1.61,1.0,24.0,0.93,0.0,2.36,1.0,16.48,21.0,4.04,6.0,5.45,3.0,11.12,17.0,1.55,14.0,5.0,3.0,0.29,0.55,0.77,0.0,0.0,1.0,2.0,0.0,0.0
8471306,2022,Thomas Greiss,STL,G,other,11,578.0,1.5,3.0,15.0,1.15,1.0,2.16,2.0,11.23,12.0,0.3,0.0,5.44,5.0,3.39,3.0,1.47,10.0,2.0,2.0,0.32,0.34,0.85,1.0,0.0,2.0,1.0,0.0,0.0
8471306,2022,Thomas Greiss,STL,G,all,11,36491.0,33.82,36.0,635.0,25.26,33.0,86.17,82.0,364.26,371.0,9.5,16.0,198.35,150.0,149.05,195.0,32.73,363.0,111.0,31.0,11.17,13.53,9.13,13.0,11.0,12.0,130.0,0.0,0.0
8471306,2022,Thomas Greiss,STL,G,5on5,11,30316.0,26.9,27.0,541.0,20.3,28.0,74.64,69.0,305.68,312.0,7.29,14.0,166.04,123.0,125.7,169.0,26.0,307.0,92.0,25.0,9.11,11.19,6.61,9.0,11.0,7.0,117.0,0.0,0.0
8471306,2022,Thomas Greiss,STL,G,4on5,11,2523.0,4.46,4.0,66.0,3.37,4.0,8.09,11.0,37.87,36.0,0.34,1.0,23.89,21.0,12.91,13.0,4.3,38.0,13.0,3.0,1.47,1.55,1.44,1.0,0.0,3.0,12.0,0.0,0.0
8471306,2022,Thomas Greiss,STL,G,5on4,11,3074.0,0.96,2.0,13.0,0.44,0.0,1.27,0.0,9.49,11.0,1.57,1.0,2.98,1.0,7.05,10.0,0.96,8.0,4.0,1.0,0.27,0.46,0.23,2.0,0.0,0.0,0.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,other,8,777.0,0.95,0.0,16.0,0.76,1.0,1.79,1.0,9.23,10.0,0.15,0.0,6.29,7.0,2.92,4.0,0.94,9.0,4.0,0.0,0.33,0.62,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,all,8,23891.0,19.12,13.0,360.0,13.52,21.0,45.03,34.0,196.96,191.0,7.78,8.0,108.98,106.0,79.86,94.0,18.52,202.0,53.0,18.0,6.16,6.62,6.34,3.0,4.0,6.0,87.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,5on5,8,19234.0,13.53,8.0,282.0,9.62,16.0,35.77,29.0,148.5,143.0,6.12,6.0,81.78,78.0,61.44,71.0,13.14,153.0,42.0,12.0,4.85,5.3,3.38,3.0,3.0,2.0,75.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,4on5,8,1556.0,4.04,5.0,43.0,2.4,4.0,5.31,3.0,26.62,25.0,0.16,0.0,14.64,15.0,7.71,8.0,3.86,24.0,5.0,6.0,0.57,0.51,2.96,0.0,1.0,4.0,8.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,5on4,8,2324.0,0.27,0.0,9.0,0.27,0.0,0.99,0.0,6.11,8.0,1.25,2.0,2.3,2.0,4.94,7.0,0.27,9.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479394,2022,Carter Hart,PHI,G,other,27,3050.0,7.01,8.0,101.0,3.77,5.0,10.76,10.0,54.09,52.0,0.54,2.0,32.05,27.0,18.51,20.0,6.4,47.0,20.0,7.0,1.76,2.53,2.72,3.0,3.0,2.0,27.0,0.0,0.0
8479394,2022,Carter Hart,PHI,G,all,27,93316.0,87.77,75.0,1674.0,63.06,88.0,202.56,192.0,878.7,840.0,24.01,27.0,473.04,397.0,341.55,415.0,83.51,848.0,251.0,98.0,24.56,31.8,31.4,23.0,29.0,23.0,477.0,0.0,0.0
8479394,2022,Carter Hart,PHI,G,5on5,27,75373.0,62.99,49.0,1289.0,45.78,66.0,160.23,163.0,671.29,653.0,19.69,20.0,357.5,286.0,268.64,334.0,60.25,650.0,199.0,68.0,18.86,25.17,18.95,17.0,20.0,12.0,372.0,0.0,0.0
8479394,2022,Carter Hart,PHI,G,4on5,27,7864.0,14.83,16.0,245.0,12.18,14.0,27.54,19.0,127.77,107.0,0.95,1.0,75.45,80.0,38.7,38.0,14.02,128.0,26.0,19.0,3.19,3.14,8.49,3.0,4.0,9.0,72.0,0.0,0.0
8479394,2022,Carter Hart,PHI,G,5on4,27,7029.0,2.16,0.0,32.0,0.96,2.0,2.94,0.0,19.87,21.0,2.72,4.0,5.85,3.0,13.41,21.0,2.06,19.0,3.0,4.0,0.49,0.43,1.24,0.0,0.0,0.0,6.0,0.0,0.0
8480382,2022,Alexandar Georgiev,COL,G,other,27,2390.0,6.31,6.0,73.0,3.36,4.0,8.11,5.0,42.55,40.0,1.2,1.0,23.54,18.0,15.11,22.0,5.54,30.0,20.0,8.0,1.24,2.58,2.5,3.0,3.0,0.0,15.0,0.0,0.0
8480382,2022,Alexandar Georgiev,COL,G,all,27,96717.0,76.31,72.0,1450.0,56.34,86.0,182.04,181.0,791.91,843.0,28.73,23.0,441.56,320.0,317.14,414.0,71.55,832.0,180.0,88.0,23.91,22.63,29.77,29.0,23.0,20.0,350.0,0.0,0.0
8480382,2022,Alexandar Georgiev,COL,G,5on5,27,79346.0,49.77,45.0,1151.0,41.08,63.0,148.38,158.0,617.35,659.0,22.8,17.0,343.54,245.0,257.51,329.0,47.26,679.0,127.0,55.0,19.24,15.75,14.79,23.0,15.0,7.0,290.0,0.0,0.0
8480382,2022,Alexandar Georgiev,COL,G,4on5,27,6922.0,19.09,21.0,203.0,11.12,19.0,23.33,17.0,116.59,126.0,0.4,0.0,68.89,54.0,33.72,46.0,17.61,104.0,32.0,24.0,2.74,4.22,12.13,3.0,5.0,13.0,43.0,0.0,0.0
8480382,2022,Alexandar Georgiev,COL,G,5on4,27,8059.0,1.05,0.0,18.0,0.67,0.0,1.76,0.0,13.22,17.0,4.13,4.0,4.57,3.0,9.55,15.0,1.03,16.0,1.0,1.0,0.6,0.1,0.36,0.0,0.0,0.0,0.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,other,21,1706.0,5.43,4.0,65.0,2.69,3.0,6.6,5.0,35.7,34.0,0.79,1.0,20.04,17.0,12.02,17.0,4.84,29.0,13.0,6.0,1.27,1.53,2.63,1.0,1.0,2.0,17.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,all,21,75800.0,61.57,68.0,1272.0,48.02,55.0,154.49,181.0,672.45,648.0,20.11,21.0,375.62,262.0,272.82,346.0,58.44,689.0,186.0,60.0,20.89,22.52,18.17,31.0,21.0,16.0,337.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,5on5,21,62606.0,45.7,57.0,1006.0,35.31,42.0,124.59,145.0,523.58,513.0,16.65,17.0,292.74,204.0,215.1,266.0,43.88,545.0,142.0,44.0,16.14,16.96,12.6,27.0,18.0,12.0,275.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,4on5,21,5622.0,8.22,5.0,165.0,8.83,9.0,19.39,26.0,87.38,75.0,0.19,0.0,54.39,37.0,28.23,42.0,7.53,88.0,26.0,8.0,2.56,3.27,2.39,3.0,1.0,1.0,43.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,5on4,21,5866.0,1.62,2.0,28.0,0.86,0.0,2.79,5.0,19.56,19.0,2.43,3.0,6.0,3.0,14.2,16.0,1.61,22.0,2.0,2.0,0.77,0.3,0.55,0.0,1.0,1.0,2.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,other,22,1164.0,2.67,4.0,36.0,1.58,2.0,4.41,5.0,23.41,23.0,0.52,0.0,12.18,9.0,9.45,10.0,2.1,21.0,8.0,2.0,0.86,0.84,0.97,2.0,2.0,0.0,5.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,all,22,72139.0,57.73,55.0,1128.0,42.63,62.0,139.1,138.0,606.55,616.0,23.02,19.0,324.77,254.0,243.95,301.0,55.24,596.0,176.0,56.0,18.38,21.01,18.33,21.0,19.0,15.0,300.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,5on5,22,57886.0,39.26,41.0,860.0,29.8,37.0,108.29,108.0,452.2,460.0,17.65,16.0,242.01,194.0,182.92,223.0,38.07,456.0,127.0,34.0,14.08,15.33,9.85,17.0,15.0,9.0,243.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,4on5,22,6190.0,12.44,9.0,187.0,9.62,19.0,22.18,21.0,102.13,101.0,0.79,0.0,60.8,46.0,32.52,43.0,11.83,95.0,31.0,15.0,2.85,3.5,6.09,2.0,2.0,5.0,46.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,5on4,22,6899.0,3.07,1.0,40.0,1.52,4.0,3.76,4.0,26.43,30.0,3.98,3.0,8.88,4.0,17.87,23.0,2.95,22.0,10.0,4.0,0.52,1.34,1.21,0.0,0.0,1.0,4.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,other,18,1564.0,2.75,4.0,43.0,1.66,1.0,4.72,2.0,25.65,28.0,0.55,1.0,13.26,12.0,10.87,15.0,2.71,23.0,9.0,2.0,0.92,1.08,0.75,0.0,2.0,2.0,9.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,all,18,61693.0,49.45,44.0,955.0,34.87,31.0,115.47,120.0,512.43,513.0,18.74,19.0,282.39,222.0,210.19,277.0,47.68,494.0,169.0,46.0,14.92,19.9,14.63,15.0,14.0,15.0,246.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,5on5,18,50586.0,34.25,31.0,760.0,26.39,23.0,94.16,100.0,399.78,399.0,14.88,13.0,222.43,164.0,164.64,225.0,33.34,402.0,126.0,27.0,11.91,14.9,7.44,13.0,12.0,6.0,205.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,4on5,18,3974.0,10.03,8.0,123.0,5.78,7.0,13.83,15.0,66.77,67.0,0.43,0.0,40.54,37.0,21.59,24.0,9.22,52.0,29.0,13.0,1.42,3.29,5.32,2.0,0.0,6.0,29.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,5on4,18,5569.0,2.22,1.0,25.0,0.94,0.0,2.51,2.0,18.75,18.0,2.8,5.0,5.5,8.0,12.32,13.0,2.22,16.0,4.0,4.0,0.58,0.52,1.12,0.0,0.0,1.0,1.0,0.0,0.0
8477361,2022,Cal Petersen,LAK,G,other,10,1502.0,3.81,5.0,44.0,1.99,0.0,4.25,4.0,25.45,22.0,0.37,1.0,14.78,13.0,8.38,11.0,3.71,15.0,16.0,3.0,0.75,1.87,1.19,3.0,0.0,2.0,10.0,0.0,0.0
8477361,2022,Cal Petersen,LAK,G,all,10,32608.0,24.75,34.0,509.0,17.67,16.0,57.83,53.0,259.62,257.0,9.34,10.0,147.88,127.0,103.63,121.0,24.1,254.0,90.0,16.0,8.03,10.75,5.97,16.0,7.0,11.0,149.0,0.0,0.0
8477361,2022,Cal Petersen,LAK,G,5on5,10,26243.0,15.75,19.0,394.0,12.95,12.0,46.53,45.0,197.46,197.0,7.02,8.0,111.42,97.0,81.13,93.0,15.33,208.0,57.0,9.0,6.28,7.02,2.45,9.0,5.0,5.0,120.0,0.0,0.0
8477361,2022,Cal Petersen,LAK,G,4on5,10,2195.0,4.85,10.0,62.0,2.55,4.0,6.29,4.0,31.49,32.0,0.13,0.0,20.08,13.0,10.14,14.0,4.72,26.0,15.0,4.0,0.87,1.64,2.33,4.0,2.0,4.0,17.0,0.0,0.0
8477361,2022,Cal Petersen,LAK,G,5on4,10,2668.0,0.34,0.0,9.0,0.19,0.0,0.76,0.0,5.21,6.0,1.82,1.0,1.59,4.0,3.99,3.0,0.34,5.0,2.0,0.0,0.12,0.22,0.0,0.0,0.0,0.0,2.0,0.0,0.0
